1{'age_gps_data': '0.51', 'easting': 2279781.2637126297, 'latd': 44.565164525, 'lat_direction': 'N', 'timestamp': '185343.00', 'lond': 123.272790635, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674381', 'antenna_altitude': '47.646', 'geo_sep': '', 'latitude': '4433.9098715', 'num_sats': '11', 'horizontal_dil': '0.7', 'altitude_units': 'M', 'northing': 103622.70637698192}
2{'age_gps_data': '0.30', 'easting': 2279780.8146151276, 'latd': 44.56516643, 'lat_direction': 'N', 'timestamp': '185657.00', 'lond': 123.27279638333333, 'gps_qual': '4', 'ref_station_id': '0375*17\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677830', 'antenna_altitude': '47.663', 'geo_sep': '', 'latitude': '4433.9099858', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.9336002646}
3{'age_gps_data': '0.24', 'easting': 2279780.3670389582, 'latd': 44.56516842166667, 'lat_direction': 'N', 'timestamp': '185658.00', 'lond': 123.27280211666667, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681270', 'antenna_altitude': '47.677', 'geo_sep': '', 'latitude': '4433.9101053', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.17040722445}
1{'age_gps_data': '0.14', 'easting': 2279781.2582749263, 'latd': 44.56516452166667, 'lat_direction': 'N', 'timestamp': '185652.00', 'lond': 123.27279070333333, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674422', 'antenna_altitude': '47.666', 'geo_sep': '', 'latitude': '4433.9098713', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.706193069}
2{'age_gps_data': '1.30', 'easting': 2279780.812567961, 'latd': 44.565166448333336, 'lat_direction': 'N', 'timestamp': '185658.00', 'lond': 123.27279641, 'gps_qual': '4', 'ref_station_id': '0375*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677846', 'antenna_altitude': '47.662', 'geo_sep': '', 'latitude': '4433.9099869', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93570891116}
3{'age_gps_data': '0.45', 'easting': 2279780.367056888, 'latd': 44.56516839166667, 'lat_direction': 'N', 'timestamp': '185659.00', 'lond': 123.272802115, 'gps_qual': '4', 'ref_station_id': '0375*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681269', 'antenna_altitude': '47.674', 'geo_sep': '', 'latitude': '4433.9101035', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.1670711143}
1{'age_gps_data': '0.49', 'easting': 2279781.259075182, 'latd': 44.56516452333334, 'lat_direction': 'N', 'timestamp': '185653.00', 'lond': 123.27279069333333, 'gps_qual': '4', 'ref_station_id': '0375*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674416', 'antenna_altitude': '47.662', 'geo_sep': '', 'latitude': '4433.9098714', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.7063508993}
2{'age_gps_data': '2.30', 'easting': 2279780.8115909025, 'latd': 44.565166435, 'lat_direction': 'N', 'timestamp': '185659.00', 'lond': 123.27279642166667, 'gps_qual': '4', 'ref_station_id': '0375*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677853', 'antenna_altitude': '47.662', 'geo_sep': '', 'latitude': '4433.9099861', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93426001724}
3{'age_gps_data': '0.23', 'easting': 2279780.3659411585, 'latd': 44.56516837666667, 'lat_direction': 'N', 'timestamp': '185700.00', 'lond': 123.27280212833334, 'gps_qual': '4', 'ref_station_id': '0375*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681277', 'antenna_altitude': '47.673', 'geo_sep': '', 'latitude': '4433.9101026', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16544167325}
1{'age_gps_data': '0.26', 'easting': 2279781.2619682257, 'latd': 44.56516455333333, 'lat_direction': 'N', 'timestamp': '185654.00', 'lond': 123.27279065833334, 'gps_qual': '4', 'ref_station_id': '0375*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674395', 'antenna_altitude': '47.660', 'geo_sep': '', 'latitude': '4433.9098732', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70958706271}
2{'age_gps_data': '3.30', 'easting': 2279780.8108986784, 'latd': 44.565166461666664, 'lat_direction': 'N', 'timestamp': '185700.00', 'lond': 123.27279643166666, 'gps_qual': '4', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677859', 'antenna_altitude': '47.657', 'geo_sep': '', 'latitude': '4433.9099877', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93724866584}
3{'age_gps_data': '0.49', 'easting': 2279780.368070941, 'latd': 44.56516838, 'lat_direction': 'N', 'timestamp': '185701.00', 'lond': 123.27280210166667, 'gps_qual': '4', 'ref_station_id': '0375*17\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681261', 'antenna_altitude': '47.667', 'geo_sep': '', 'latitude': '4433.9101028', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.1657391591}
1{'age_gps_data': '0.55', 'easting': 2279781.2598320893, 'latd': 44.565164548333335, 'lat_direction': 'N', 'timestamp': '185655.00', 'lond': 123.272790685, 'gps_qual': '4', 'ref_station_id': '0375*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674411', 'antenna_altitude': '47.662', 'geo_sep': '', 'latitude': '4433.9098729', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.7091044886}
2{'age_gps_data': '0.23', 'easting': 2279780.811364398, 'latd': 44.565166445, 'lat_direction': 'N', 'timestamp': '185701.00', 'lond': 123.272796425, 'gps_qual': '4', 'ref_station_id': '0375*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677855', 'antenna_altitude': '47.661', 'geo_sep': '', 'latitude': '4433.9099867', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93537962344}
3{'age_gps_data': '0.22', 'easting': 2279780.367901628, 'latd': 44.565168405, 'lat_direction': 'N', 'timestamp': '185702.00', 'lond': 123.272802105, 'gps_qual': '4', 'ref_station_id': '0375*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681263', 'antenna_altitude': '47.668', 'geo_sep': '', 'latitude': '4433.9101043', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16852455307}
2{'age_gps_data': '0.24', 'easting': 2279780.8126875665, 'latd': 44.565166445, 'lat_direction': 'N', 'timestamp': '185702.00', 'lond': 123.27279640833333, 'gps_qual': '4', 'ref_station_id': '0375*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677845', 'antenna_altitude': '47.659', 'geo_sep': '', 'latitude': '4433.9099867', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93533419352}
1{'age_gps_data': '0.24', 'easting': 2279781.260493674, 'latd': 44.565164548333335, 'lat_direction': 'N', 'timestamp': '185656.00', 'lond': 123.27279067666667, 'gps_qual': '4', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674406', 'antenna_altitude': '47.660', 'geo_sep': '', 'latitude': '4433.9098729', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70908177458}
3{'age_gps_data': '0.41', 'easting': 2279780.3665264873, 'latd': 44.56516835666667, 'lat_direction': 'N', 'timestamp': '185703.00', 'lond': 123.27280212, 'gps_qual': '4', 'ref_station_id': '0375*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681272', 'antenna_altitude': '47.673', 'geo_sep': '', 'latitude': '4433.9101014', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16319791414}
1{'age_gps_data': '0.41', 'easting': 2279781.259843666, 'latd': 44.56516451666667, 'lat_direction': 'N', 'timestamp': '185657.00', 'lond': 123.27279068333333, 'gps_qual': '4', 'ref_station_id': '0375*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674410', 'antenna_altitude': '47.666', 'geo_sep': '', 'latitude': '4433.9098710', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.7055832902}
2{'age_gps_data': '0.85', 'easting': 2279780.814471233, 'latd': 44.565166461666664, 'lat_direction': 'N', 'timestamp': '185703.00', 'lond': 123.27279638666667, 'gps_qual': '4', 'ref_station_id': '0375*17\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677832', 'antenna_altitude': '47.662', 'geo_sep': '', 'latitude': '4433.9099877', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93712600507}
3{'age_gps_data': '0.20', 'easting': 2279780.3688151357, 'latd': 44.56516840166667, 'lat_direction': 'N', 'timestamp': '185704.00', 'lond': 123.27280209333334, 'gps_qual': '4', 'ref_station_id': '0375*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681256', 'antenna_altitude': '47.671', 'geo_sep': '', 'latitude': '4433.9101041', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16812257748}
1{'age_gps_data': '0.14', 'easting': 2279781.2590953805, 'latd': 44.56516456333333, 'lat_direction': 'N', 'timestamp': '185658.00', 'lond': 123.272790695, 'gps_qual': '4', 'ref_station_id': '0375*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674417', 'antenna_altitude': '47.666', 'geo_sep': '', 'latitude': '4433.9098738', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.71079753153}
2{'age_gps_data': '0.90', 'easting': 2279780.8108605496, 'latd': 44.56516645166667, 'lat_direction': 'N', 'timestamp': '185704.00', 'lond': 123.27279643166666, 'gps_qual': '4', 'ref_station_id': '0375*1F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677859', 'antenna_altitude': '47.662', 'geo_sep': '', 'latitude': '4433.9099871', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93613814563}
3{'age_gps_data': '0.47', 'easting': 2279780.3714424116, 'latd': 44.565168396666664, 'lat_direction': 'N', 'timestamp': '185705.00', 'lond': 123.27280206, 'gps_qual': '4', 'ref_station_id': '0375*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681236', 'antenna_altitude': '47.671', 'geo_sep': '', 'latitude': '4433.9101038', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16747645568}
1{'age_gps_data': '0.45', 'easting': 2279781.2591768587, 'latd': 44.56516455, 'lat_direction': 'N', 'timestamp': '185659.00', 'lond': 123.27279069333333, 'gps_qual': '4', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674416', 'antenna_altitude': '47.661', 'geo_sep': '', 'latitude': '4433.9098730', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70931229182}
2{'age_gps_data': '0.88', 'easting': 2279780.812569095, 'latd': 44.565166483333336, 'lat_direction': 'N', 'timestamp': '185705.00', 'lond': 123.27279641166666, 'gps_qual': '4', 'ref_station_id': '0375*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677847', 'antenna_altitude': '47.660', 'geo_sep': '', 'latitude': '4433.9099890', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93960028328}
3{'age_gps_data': '0.28', 'easting': 2279780.3708507293, 'latd': 44.565168415, 'lat_direction': 'N', 'timestamp': '185706.00', 'lond': 123.27280206833333, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681241', 'antenna_altitude': '47.669', 'geo_sep': '', 'latitude': '4433.9101049', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.1695351284}
1{'age_gps_data': '0.22', 'easting': 2279781.2563092373, 'latd': 44.56516452666666, 'lat_direction': 'N', 'timestamp': '185700.00', 'lond': 123.27279072833333, 'gps_qual': '4', 'ref_station_id': '0375*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674437', 'antenna_altitude': '47.665', 'geo_sep': '', 'latitude': '4433.9098716', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70681647398}
2{'age_gps_data': '0.92', 'easting': 2279780.814761288, 'latd': 44.56516646833333, 'lat_direction': 'N', 'timestamp': '185706.00', 'lond': 123.27279638333333, 'gps_qual': '4', 'ref_station_id': '0375*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677830', 'antenna_altitude': '47.664', 'geo_sep': '', 'latitude': '4433.9099881', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93785726931}
3{'age_gps_data': '1.28', 'easting': 2279780.3712476795, 'latd': 44.565168415, 'lat_direction': 'N', 'timestamp': '185707.00', 'lond': 123.27280206333333, 'gps_qual': '4', 'ref_station_id': '0375*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681238', 'antenna_altitude': '47.671', 'geo_sep': '', 'latitude': '4433.9101049', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16952149943}
1{'age_gps_data': '0.48', 'easting': 2279781.2592646917, 'latd': 44.565164538333335, 'lat_direction': 'N', 'timestamp': '185701.00', 'lond': 123.27279069166667, 'gps_qual': '4', 'ref_station_id': '0375*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674415', 'antenna_altitude': '47.656', 'geo_sep': '', 'latitude': '4433.9098723', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70801213942}
2{'age_gps_data': '0.02', 'easting': 2279780.8147803526, 'latd': 44.565166473333335, 'lat_direction': 'N', 'timestamp': '185707.00', 'lond': 123.27279638333333, 'gps_qual': '4', 'ref_station_id': '0375*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677830', 'antenna_altitude': '47.664', 'geo_sep': '', 'latitude': '4433.9099884', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93841252942}
3{'age_gps_data': '0.22', 'easting': 2279780.371707044, 'latd': 44.565168396666664, 'lat_direction': 'N', 'timestamp': '185708.00', 'lond': 123.27280205666666, 'gps_qual': '4', 'ref_station_id': '0375*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681234', 'antenna_altitude': '47.666', 'geo_sep': '', 'latitude': '4433.9101038', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.1674673697}
1{'age_gps_data': '0.18', 'easting': 2279781.258736558, 'latd': 44.565164573333334, 'lat_direction': 'N', 'timestamp': '185702.00', 'lond': 123.2727907, 'gps_qual': '4', 'ref_station_id': '0375*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674420', 'antenna_altitude': '47.659', 'geo_sep': '', 'latitude': '4433.9098744', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.71192168351}
2{'age_gps_data': '0.02', 'easting': 2279780.814042508, 'latd': 44.56516645333333, 'lat_direction': 'N', 'timestamp': '185708.00', 'lond': 123.27279639166667, 'gps_qual': '4', 'ref_station_id': '0375*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677835', 'antenna_altitude': '47.659', 'geo_sep': '', 'latitude': '4433.9099872', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93621420115}
3{'age_gps_data': '0.55', 'easting': 2279780.372771935, 'latd': 44.565168398333334, 'lat_direction': 'N', 'timestamp': '185709.00', 'lond': 123.27280204333333, 'gps_qual': '4', 'ref_station_id': '0375*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681226', 'antenna_altitude': '47.667', 'geo_sep': '', 'latitude': '4433.9101039', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16761611309}
1{'age_gps_data': '1.18', 'easting': 2279781.2586920746, 'latd': 44.56516456166667, 'lat_direction': 'N', 'timestamp': '185703.00', 'lond': 123.2727907, 'gps_qual': '4', 'ref_station_id': '0375*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674420', 'antenna_altitude': '47.660', 'geo_sep': '', 'latitude': '4433.9098737', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.71062607318}
2{'age_gps_data': '1.02', 'easting': 2279780.814294434, 'latd': 44.56516645, 'lat_direction': 'N', 'timestamp': '185709.00', 'lond': 123.27279638833333, 'gps_qual': '4', 'ref_station_id': '0375*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677833', 'antenna_altitude': '47.659', 'geo_sep': '', 'latitude': '4433.9099870', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93583494052}
3{'age_gps_data': '0.32', 'easting': 2279780.369476722, 'latd': 44.56516840166667, 'lat_direction': 'N', 'timestamp': '185710.00', 'lond': 123.272802085, 'gps_qual': '4', 'ref_station_id': '0375*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681251', 'antenna_altitude': '47.675', 'geo_sep': '', 'latitude': '4433.9101041', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16809986252}
1{'age_gps_data': '0.16', 'easting': 2279781.25809404, 'latd': 44.56516457833333, 'lat_direction': 'N', 'timestamp': '185704.00', 'lond': 123.27279070833333, 'gps_qual': '4', 'ref_station_id': '0375*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674425', 'antenna_altitude': '47.657', 'geo_sep': '', 'latitude': '4433.9098747', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.71249965765}
2{'age_gps_data': '2.02', 'easting': 2279780.8137027514, 'latd': 44.56516646833333, 'lat_direction': 'N', 'timestamp': '185710.00', 'lond': 123.27279639666666, 'gps_qual': '4', 'ref_station_id': '0375*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677838', 'antenna_altitude': '47.662', 'geo_sep': '', 'latitude': '4433.9099881', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93789361324}
3{'age_gps_data': '0.53', 'easting': 2279780.3699985007, 'latd': 44.565168365, 'lat_direction': 'N', 'timestamp': '185711.00', 'lond': 123.27280207666666, 'gps_qual': '4', 'ref_station_id': '0375*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681246', 'antenna_altitude': '47.669', 'geo_sep': '', 'latitude': '4433.9101019', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16400523111}
2{'age_gps_data': '3.02', 'easting': 2279780.8131544194, 'latd': 44.565166463333334, 'lat_direction': 'N', 'timestamp': '185711.00', 'lond': 123.27279640333333, 'gps_qual': '4', 'ref_station_id': '0375*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677842', 'antenna_altitude': '47.658', 'geo_sep': '', 'latitude': '4433.9099878', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93735652417}
1{'age_gps_data': '0.43', 'easting': 2279781.260512738, 'latd': 44.56516455333333, 'lat_direction': 'N', 'timestamp': '185705.00', 'lond': 123.27279067666667, 'gps_qual': '4', 'ref_station_id': '0375*1F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674406', 'antenna_altitude': '47.661', 'geo_sep': '', 'latitude': '4433.9098732', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70963703655}
3{'age_gps_data': '0.30', 'easting': 2279780.36999328, 'latd': 44.565168398333334, 'lat_direction': 'N', 'timestamp': '185712.00', 'lond': 123.27280207833333, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681247', 'antenna_altitude': '47.675', 'geo_sep': '', 'latitude': '4433.9101039', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16771151684}
1{'age_gps_data': '0.11', 'easting': 2279781.258113105, 'latd': 44.565164583333335, 'lat_direction': 'N', 'timestamp': '185706.00', 'lond': 123.27279070833333, 'gps_qual': '4', 'ref_station_id': '0375*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674425', 'antenna_altitude': '47.657', 'geo_sep': '', 'latitude': '4433.9098750', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.71305492148}
2{'age_gps_data': '4.02', 'easting': 2279780.8143452727, 'latd': 44.565166463333334, 'lat_direction': 'N', 'timestamp': '185712.00', 'lond': 123.27279638833333, 'gps_qual': '4', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677833', 'antenna_altitude': '47.662', 'geo_sep': '', 'latitude': '4433.9099878', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93731563725}
3{'age_gps_data': '0.51', 'easting': 2279780.3710633893, 'latd': 44.56516836666667, 'lat_direction': 'N', 'timestamp': '185713.00', 'lond': 123.27280206333333, 'gps_qual': '4', 'ref_station_id': '0375*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681238', 'antenna_altitude': '47.672', 'geo_sep': '', 'latitude': '4433.9101020', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.1641539745}
1{'age_gps_data': '1.11', 'easting': 2279781.257854824, 'latd': 44.565164585, 'lat_direction': 'N', 'timestamp': '185707.00', 'lond': 123.27279071166667, 'gps_qual': '4', 'ref_station_id': '0375*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674427', 'antenna_altitude': '47.654', 'geo_sep': '', 'latitude': '4433.9098751', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.71324909292}
2{'age_gps_data': '5.02', 'easting': 2279780.8142828587, 'latd': 44.565166481666665, 'lat_direction': 'N', 'timestamp': '185713.00', 'lond': 123.27279639, 'gps_qual': '4', 'ref_station_id': '0375*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677834', 'antenna_altitude': '47.659', 'geo_sep': '', 'latitude': '4433.9099889', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.939356138}
3{'age_gps_data': '0.30', 'easting': 2279780.3752784673, 'latd': 44.565168361666665, 'lat_direction': 'N', 'timestamp': '185714.00', 'lond': 123.27280201, 'gps_qual': '4', 'ref_station_id': '0375*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681206', 'antenna_altitude': '47.664', 'geo_sep': '', 'latitude': '4433.9101017', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16345333587}
1{'age_gps_data': '0.22', 'easting': 2279781.2581755174, 'latd': 44.565164565, 'lat_direction': 'N', 'timestamp': '185708.00', 'lond': 123.27279070666667, 'gps_qual': '4', 'ref_station_id': '0375*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674424', 'antenna_altitude': '47.651', 'geo_sep': '', 'latitude': '4433.9098739', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.71101441886}
2{'age_gps_data': '6.02', 'easting': 2279780.8148502554, 'latd': 44.565166491666666, 'lat_direction': 'N', 'timestamp': '185714.00', 'lond': 123.27279638333333, 'gps_qual': '4', 'ref_station_id': '0375*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677830', 'antenna_altitude': '47.659', 'geo_sep': '', 'latitude': '4433.9099895', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.94044848811}
3{'age_gps_data': '0.51', 'easting': 2279780.3733370625, 'latd': 44.565168338333336, 'lat_direction': 'N', 'timestamp': '185715.00', 'lond': 123.27280203333333, 'gps_qual': '4', 'ref_station_id': '0375*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681220', 'antenna_altitude': '47.666', 'geo_sep': '', 'latitude': '4433.9101003', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16092572082}
1{'age_gps_data': '0.53', 'easting': 2279781.2592785354, 'latd': 44.56516457666667, 'lat_direction': 'N', 'timestamp': '185709.00', 'lond': 123.27279069333333, 'gps_qual': '4', 'ref_station_id': '0375*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674416', 'antenna_altitude': '47.652', 'geo_sep': '', 'latitude': '4433.9098746', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.71227368433}
2{'age_gps_data': '0.29', 'easting': 2279780.815604893, 'latd': 44.565166446666666, 'lat_direction': 'N', 'timestamp': '185715.00', 'lond': 123.27279637166667, 'gps_qual': '4', 'ref_station_id': '0375*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677823', 'antenna_altitude': '47.660', 'geo_sep': '', 'latitude': '4433.9099868', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93541933596}
3{'age_gps_data': '0.26', 'easting': 2279780.373569924, 'latd': 44.56516833, 'lat_direction': 'N', 'timestamp': '185716.00', 'lond': 123.27280203, 'gps_qual': '4', 'ref_station_id': '0375*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681218', 'antenna_altitude': '47.669', 'geo_sep': '', 'latitude': '4433.9100998', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15999119729}
1{'age_gps_data': '0.30', 'easting': 2279781.256267022, 'latd': 44.565164585, 'lat_direction': 'N', 'timestamp': '185710.00', 'lond': 123.27279073166666, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674439', 'antenna_altitude': '47.658', 'geo_sep': '', 'latitude': '4433.9098751', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.71330360882}
