3{'age_gps_data': '1.16', 'easting': 2279780.3795357593, 'latd': 44.56516829833333, 'lat_direction': 'N', 'timestamp': '185903.00', 'lond': 123.27280195333333, 'gps_qual': '4', 'ref_station_id': '0375*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681172', 'antenna_altitude': '47.664', 'geo_sep': '', 'latitude': '4433.9100979', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.1562655652}
3{'age_gps_data': '', 'easting': 2279779.568399524, 'latd': 44.56518106, 'lat_direction': 'N', 'timestamp': '190000.00', 'lond': 123.27281278333334, 'gps_qual': '1', 'ref_station_id': '*08\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3687670', 'antenna_altitude': '49.558', 'geo_sep': '', 'latitude': '4433.9108636', 'num_sats': '17', 'horizontal_dil': '0.6', 'altitude_units': 'M', 'northing': 103624.60299782455}
1{'age_gps_data': '8.75', 'easting': 2279781.265688762, 'latd': 44.56516445333333, 'lat_direction': 'N', 'timestamp': '185954.00', 'lond': 123.27279060666666, 'gps_qual': '4', 'ref_station_id': '0375*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674364', 'antenna_altitude': '47.658', 'geo_sep': '', 'latitude': '4433.9098672', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.69834100548}
2{'age_gps_data': '', 'easting': 2279779.931503824, 'latd': 44.565179748333335, 'lat_direction': 'N', 'timestamp': '190000.00', 'lond': 123.27280814666666, 'gps_qual': '1', 'ref_station_id': '*00\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3684888', 'antenna_altitude': '49.506', 'geo_sep': '', 'latitude': '4433.9107849', 'num_sats': '17', 'horizontal_dil': '0.6', 'altitude_units': 'M', 'northing': 103624.44469563942}
3{'age_gps_data': '0.44', 'easting': 2279780.2423751107, 'latd': 44.565167375, 'lat_direction': 'N', 'timestamp': '190001.00', 'lond': 123.27280363666667, 'gps_qual': '2', 'ref_station_id': '0244*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3682182', 'antenna_altitude': '48.056', 'geo_sep': '', 'latitude': '4433.9100425', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.05831574649}
1{'age_gps_data': '', 'easting': 2279780.4778702273, 'latd': 44.56517698, 'lat_direction': 'N', 'timestamp': '185955.00', 'lond': 123.27280113166667, 'gps_qual': '1', 'ref_station_id': '*0D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3680679', 'antenna_altitude': '49.525', 'geo_sep': '', 'latitude': '4433.9106188', 'num_sats': '17', 'horizontal_dil': '0.6', 'altitude_units': 'M', 'northing': 103624.11814450566}
2{'age_gps_data': '0.55', 'easting': 2279780.6651966795, 'latd': 44.56516503333334, 'lat_direction': 'N', 'timestamp': '190001.00', 'lond': 123.27279819833333, 'gps_qual': '2', 'ref_station_id': '0244*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3678919', 'antenna_altitude': '48.007', 'geo_sep': '', 'latitude': '4433.9099020', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.78344460111}
3{'age_gps_data': '0.74', 'easting': 2279780.2415875643, 'latd': 44.565167376666665, 'lat_direction': 'N', 'timestamp': '190002.00', 'lond': 123.27280364666667, 'gps_qual': '2', 'ref_station_id': '0244*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3682188', 'antenna_altitude': '48.050', 'geo_sep': '', 'latitude': '4433.9100426', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.05852809269}
1{'age_gps_data': '', 'easting': 2279780.476931298, 'latd': 44.56517697666666, 'lat_direction': 'N', 'timestamp': '185956.00', 'lond': 123.27280114333334, 'gps_qual': '1', 'ref_station_id': '*04\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3680686', 'antenna_altitude': '49.521', 'geo_sep': '', 'latitude': '4433.9106186', 'num_sats': '17', 'horizontal_dil': '0.6', 'altitude_units': 'M', 'northing': 103624.11780613195}
2{'age_gps_data': '0.75', 'easting': 2279780.663526265, 'latd': 44.565165011666664, 'lat_direction': 'N', 'timestamp': '190002.00', 'lond': 123.27279821833334, 'gps_qual': '2', 'ref_station_id': '0244*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3678931', 'antenna_altitude': '48.004', 'geo_sep': '', 'latitude': '4433.9099007', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.78109298553}
3{'age_gps_data': '0.50', 'easting': 2279780.243269556, 'latd': 44.565167366666664, 'lat_direction': 'N', 'timestamp': '190003.00', 'lond': 123.272803625, 'gps_qual': '2', 'ref_station_id': '0244*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3682175', 'antenna_altitude': '48.042', 'geo_sep': '', 'latitude': '4433.9100420', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.05735850986}
1{'age_gps_data': '', 'easting': 2279780.4776807176, 'latd': 44.565176965, 'lat_direction': 'N', 'timestamp': '185957.00', 'lond': 123.27280113333333, 'gps_qual': '1', 'ref_station_id': '*02\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3680680', 'antenna_altitude': '49.520', 'geo_sep': '', 'latitude': '4433.9106179', 'num_sats': '17', 'horizontal_dil': '0.6', 'altitude_units': 'M', 'northing': 103624.1164832646}
2{'age_gps_data': '0.50', 'easting': 2279780.6654601805, 'latd': 44.56516499833333, 'lat_direction': 'N', 'timestamp': '190003.00', 'lond': 123.27279819333333, 'gps_qual': '2', 'ref_station_id': '0244*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3678916', 'antenna_altitude': '47.997', 'geo_sep': '', 'latitude': '4433.9098999', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.779544143}
3{'age_gps_data': '0.73', 'easting': 2279780.2451219913, 'latd': 44.565167366666664, 'lat_direction': 'N', 'timestamp': '190004.00', 'lond': 123.27280360166667, 'gps_qual': '2', 'ref_station_id': '0244*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3682161', 'antenna_altitude': '48.038', 'geo_sep': '', 'latitude': '4433.9100420', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.05729490798}
1{'age_gps_data': '', 'easting': 2279780.480699721, 'latd': 44.56517699333333, 'lat_direction': 'N', 'timestamp': '185958.00', 'lond': 123.27280109666667, 'gps_qual': '1', 'ref_station_id': '*0F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3680658', 'antenna_altitude': '49.515', 'geo_sep': '', 'latitude': '4433.9106196', 'num_sats': '17', 'horizontal_dil': '0.6', 'altitude_units': 'M', 'northing': 103624.11952979956}
2{'age_gps_data': '0.75', 'easting': 2279780.8208063333, 'latd': 44.56516635333333, 'lat_direction': 'N', 'timestamp': '190004.00', 'lond': 123.27279630166667, 'gps_qual': '4', 'ref_station_id': '0244*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677781', 'antenna_altitude': '47.677', 'geo_sep': '', 'latitude': '4433.9099812', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103622.92486365326}
3{'age_gps_data': '0.46', 'easting': 2279780.3845517742, 'latd': 44.565168121666666, 'lat_direction': 'N', 'timestamp': '190005.00', 'lond': 123.27280188166667, 'gps_qual': '4', 'ref_station_id': '0244*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681129', 'antenna_altitude': '47.645', 'geo_sep': '', 'latitude': '4433.9100873', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103623.13645098545}
1{'age_gps_data': '', 'easting': 2279780.4823962376, 'latd': 44.56517684833333, 'lat_direction': 'N', 'timestamp': '185959.00', 'lond': 123.27280106833334, 'gps_qual': '1', 'ref_station_id': '*0D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3680641', 'antenna_altitude': '49.509', 'geo_sep': '', 'latitude': '4433.9106109', 'num_sats': '17', 'horizontal_dil': '0.6', 'altitude_units': 'M', 'northing': 103624.10334999114}
2{'age_gps_data': '0.48', 'easting': 2279780.815705438, 'latd': 44.565166438333335, 'lat_direction': 'N', 'timestamp': '190005.00', 'lond': 123.27279637, 'gps_qual': '4', 'ref_station_id': '0244*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677822', 'antenna_altitude': '47.712', 'geo_sep': '', 'latitude': '4433.9099863', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103622.93448935822}
3{'age_gps_data': '0.69', 'easting': 2279780.382485543, 'latd': 44.565168135, 'lat_direction': 'N', 'timestamp': '190006.00', 'lond': 123.27280190833334, 'gps_qual': '4', 'ref_station_id': '0244*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681145', 'antenna_altitude': '47.634', 'geo_sep': '', 'latitude': '4433.9100881', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103623.13800437097}
1{'age_gps_data': '', 'easting': 2279780.481320908, 'latd': 44.56517691333333, 'lat_direction': 'N', 'timestamp': '190000.00', 'lond': 123.272801085, 'gps_qual': '1', 'ref_station_id': '*06\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3680651', 'antenna_altitude': '49.507', 'geo_sep': '', 'latitude': '4433.9106148', 'num_sats': '17', 'horizontal_dil': '0.6', 'altitude_units': 'M', 'northing': 103624.11061381735}
2{'age_gps_data': '0.70', 'easting': 2279780.8132422525, 'latd': 44.56516645166667, 'lat_direction': 'N', 'timestamp': '190006.00', 'lond': 123.27279640166667, 'gps_qual': '4', 'ref_station_id': '0244*17\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677841', 'antenna_altitude': '47.710', 'geo_sep': '', 'latitude': '4433.9099871', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103622.93605637271}
3{'age_gps_data': '0.48', 'easting': 2279780.3810277875, 'latd': 44.565168065, 'lat_direction': 'N', 'timestamp': '190007.00', 'lond': 123.27280192333333, 'gps_qual': '4', 'ref_station_id': '0244*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681154', 'antenna_altitude': '47.608', 'geo_sep': '', 'latitude': '4433.9100839', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103623.13027159963}
1{'age_gps_data': '0.52', 'easting': 2279781.160352055, 'latd': 44.565163096666666, 'lat_direction': 'N', 'timestamp': '190001.00', 'lond': 123.27279186833333, 'gps_qual': '2', 'ref_station_id': '0244*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3675121', 'antenna_altitude': '47.944', 'geo_sep': '', 'latitude': '4433.9097858', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.5511191506}
2{'age_gps_data': '0.46', 'easting': 2279780.813103581, 'latd': 44.56516645, 'lat_direction': 'N', 'timestamp': '190007.00', 'lond': 123.27279640333333, 'gps_qual': '4', 'ref_station_id': '0244*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677842', 'antenna_altitude': '47.691', 'geo_sep': '', 'latitude': '4433.9099870', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103622.93587582745}
3{'age_gps_data': '0.74', 'easting': 2279780.3875321997, 'latd': 44.565167931666664, 'lat_direction': 'N', 'timestamp': '190008.00', 'lond': 123.272801835, 'gps_qual': '4', 'ref_station_id': '0244*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681101', 'antenna_altitude': '47.604', 'geo_sep': '', 'latitude': '4433.9100759', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103623.11522385478}
1{'age_gps_data': '0.74', 'easting': 2279781.1589907547, 'latd': 44.565163086666665, 'lat_direction': 'N', 'timestamp': '190002.00', 'lond': 123.272791885, 'gps_qual': '2', 'ref_station_id': '0244*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3675131', 'antenna_altitude': '47.937', 'geo_sep': '', 'latitude': '4433.9097852', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.5500540575}
2{'age_gps_data': '0.71', 'easting': 2279780.8231667057, 'latd': 44.565166278333336, 'lat_direction': 'N', 'timestamp': '190008.00', 'lond': 123.27279626833334, 'gps_qual': '4', 'ref_station_id': '0244*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677761', 'antenna_altitude': '47.667', 'geo_sep': '', 'latitude': '4433.9099767', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103622.91644387599}
3{'age_gps_data': '0.47', 'easting': 2279780.3841959042, 'latd': 44.56516802833333, 'lat_direction': 'N', 'timestamp': '190009.00', 'lond': 123.27280188166667, 'gps_qual': '4', 'ref_station_id': '0244*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681129', 'antenna_altitude': '47.634', 'geo_sep': '', 'latitude': '4433.9100817', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103623.12608610932}
1{'age_gps_data': '0.48', 'easting': 2279781.160950089, 'latd': 44.56516308, 'lat_direction': 'N', 'timestamp': '190003.00', 'lond': 123.27279186, 'gps_qual': '2', 'ref_station_id': '0244*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3675116', 'antenna_altitude': '47.932', 'geo_sep': '', 'latitude': '4433.9097848', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.5492455652}
2{'age_gps_data': '0.46', 'easting': 2279780.8225888703, 'latd': 44.565166335, 'lat_direction': 'N', 'timestamp': '190009.00', 'lond': 123.27279627833333, 'gps_qual': '4', 'ref_station_id': '0244*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677767', 'antenna_altitude': '47.694', 'geo_sep': '', 'latitude': '4433.9099801', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103622.92276409362}
3{'age_gps_data': '0.15', 'easting': 2279780.379823094, 'latd': 44.56516802666667, 'lat_direction': 'N', 'timestamp': '190010.00', 'lond': 123.27280193666667, 'gps_qual': '4', 'ref_station_id': '0244*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681162', 'antenna_altitude': '47.626', 'geo_sep': '', 'latitude': '4433.9100816', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103623.12605094071}
1{'age_gps_data': '0.73', 'easting': 2279781.2734482605, 'latd': 44.565164163333336, 'lat_direction': 'N', 'timestamp': '190004.00', 'lond': 123.272790495, 'gps_qual': '4', 'ref_station_id': '0244*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674297', 'antenna_altitude': '47.592', 'geo_sep': '', 'latitude': '4433.9098498', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103622.66583147366}
2{'age_gps_data': '0.18', 'easting': 2279780.820176523, 'latd': 44.56516636166667, 'lat_direction': 'N', 'timestamp': '190010.00', 'lond': 123.27279631, 'gps_qual': '4', 'ref_station_id': '0244*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677786', 'antenna_altitude': '47.690', 'geo_sep': '', 'latitude': '4433.9099817', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103622.92581180483}
3{'age_gps_data': '0.51', 'easting': 2279780.376873991, 'latd': 44.56516801666667, 'lat_direction': 'N', 'timestamp': '190011.00', 'lond': 123.27280197333333, 'gps_qual': '4', 'ref_station_id': '0244*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681184', 'antenna_altitude': '47.633', 'geo_sep': '', 'latitude': '4433.9100810', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103623.12504036538}
1{'age_gps_data': '0.46', 'easting': 2279781.2740676296, 'latd': 44.56516422166667, 'lat_direction': 'N', 'timestamp': '190005.00', 'lond': 123.27279049, 'gps_qual': '4', 'ref_station_id': '0244*13\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674294', 'antenna_altitude': '47.609', 'geo_sep': '', 'latitude': '4433.9098533', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103622.67229589261}
2{'age_gps_data': '0.55', 'easting': 2279780.8199107554, 'latd': 44.56516632666667, 'lat_direction': 'N', 'timestamp': '190011.00', 'lond': 123.27279631166667, 'gps_qual': '4', 'ref_station_id': '0244*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677787', 'antenna_altitude': '47.686', 'geo_sep': '', 'latitude': '4433.9099796', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103622.92192951962}
3{'age_gps_data': '0.74', 'easting': 2279780.382825984, 'latd': 44.56516794666667, 'lat_direction': 'N', 'timestamp': '190012.00', 'lond': 123.272801895, 'gps_qual': '4', 'ref_station_id': '0244*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681137', 'antenna_altitude': '47.610', 'geo_sep': '', 'latitude': '4433.9100768', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103623.11705318559}
1{'age_gps_data': '0.69', 'easting': 2279781.271348434, 'latd': 44.56516430666667, 'lat_direction': 'N', 'timestamp': '190006.00', 'lond': 123.27279052833333, 'gps_qual': '4', 'ref_station_id': '0244*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674317', 'antenna_altitude': '47.618', 'geo_sep': '', 'latitude': '4433.9098584', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103622.68183982093}
2{'age_gps_data': '0.71', 'easting': 2279780.8235457274, 'latd': 44.56516630833333, 'lat_direction': 'N', 'timestamp': '190012.00', 'lond': 123.272796265, 'gps_qual': '4', 'ref_station_id': '0244*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677759', 'antenna_altitude': '47.680', 'geo_sep': '', 'latitude': '4433.9099785', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103622.9197663581}
3{'age_gps_data': '0.53', 'easting': 2279780.3832558426, 'latd': 44.56516799, 'lat_direction': 'N', 'timestamp': '190013.00', 'lond': 123.27280189166666, 'gps_qual': '4', 'ref_station_id': '0244*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681135', 'antenna_altitude': '47.626', 'geo_sep': '', 'latitude': '4433.9100794', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103623.12185636442}
1{'age_gps_data': '0.44', 'easting': 2279781.2715506535, 'latd': 44.565164325, 'lat_direction': 'N', 'timestamp': '190007.00', 'lond': 123.27279052666667, 'gps_qual': '4', 'ref_station_id': '0244*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674316', 'antenna_altitude': '47.604', 'geo_sep': '', 'latitude': '4433.9098595', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103622.68387123756}
2{'age_gps_data': '0.44', 'easting': 2279780.827255822, 'latd': 44.565166275, 'lat_direction': 'N', 'timestamp': '190013.00', 'lond': 123.27279621666666, 'gps_qual': '4', 'ref_station_id': '0244*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677730', 'antenna_altitude': '47.670', 'geo_sep': '', 'latitude': '4433.9099765', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103622.91593286861}
3{'age_gps_data': '0.71', 'easting': 2279780.3832737724, 'latd': 44.56516796, 'lat_direction': 'N', 'timestamp': '190014.00', 'lond': 123.27280189, 'gps_qual': '4', 'ref_station_id': '0244*1F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681134', 'antenna_altitude': '47.632', 'geo_sep': '', 'latitude': '4433.9100776', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103623.11852025334}
1{'age_gps_data': '0.71', 'easting': 2279781.2811936797, 'latd': 44.565164216666666, 'lat_direction': 'N', 'timestamp': '190008.00', 'lond': 123.2727904, 'gps_qual': '4', 'ref_station_id': '0244*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674240', 'antenna_altitude': '47.602', 'geo_sep': '', 'latitude': '4433.9098530', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103622.67149531003}
2{'age_gps_data': '0.75', 'easting': 2279780.81729324, 'latd': 44.565166438333335, 'lat_direction': 'N', 'timestamp': '190014.00', 'lond': 123.27279635, 'gps_qual': '4', 'ref_station_id': '0244*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677810', 'antenna_altitude': '47.700', 'geo_sep': '', 'latitude': '4433.9099863', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93443484325}
3{'age_gps_data': '0.50', 'easting': 2279780.3677277807, 'latd': 44.56516829, 'lat_direction': 'N', 'timestamp': '190015.00', 'lond': 123.27280210166667, 'gps_qual': '4', 'ref_station_id': '0244*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681261', 'antenna_altitude': '47.701', 'geo_sep': '', 'latitude': '4433.9100974', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15574445669}
1{'age_gps_data': '0.42', 'easting': 2279781.282562466, 'latd': 44.56516426333334, 'lat_direction': 'N', 'timestamp': '190009.00', 'lond': 123.272790385, 'gps_qual': '4', 'ref_station_id': '0244*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674231', 'antenna_altitude': '47.619', 'geo_sep': '', 'latitude': '4433.9098558', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103622.67663686257}
2{'age_gps_data': '0.52', 'easting': 2279780.8201787914, 'latd': 44.56516643166667, 'lat_direction': 'N', 'timestamp': '190015.00', 'lond': 123.27279631333333, 'gps_qual': '4', 'ref_station_id': '0244*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677788', 'antenna_altitude': '47.699', 'geo_sep': '', 'latitude': '4433.9099859', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93359454721}
3{'age_gps_data': '0.71', 'easting': 2279780.3668968854, 'latd': 44.565168315, 'lat_direction': 'N', 'timestamp': '190016.00', 'lond': 123.27280211333333, 'gps_qual': '4', 'ref_station_id': '0244*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681268', 'antenna_altitude': '47.698', 'geo_sep': '', 'latitude': '4433.9100989', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15855256375}
1{'age_gps_data': '0.13', 'easting': 2279781.275878984, 'latd': 44.565164315, 'lat_direction': 'N', 'timestamp': '190010.00', 'lond': 123.27279047166667, 'gps_qual': '4', 'ref_station_id': '0244*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674283', 'antenna_altitude': '47.631', 'geo_sep': '', 'latitude': '4433.9098589', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103622.68261079676}
2{'age_gps_data': '0.73', 'easting': 2279780.8185349307, 'latd': 44.56516645166667, 'lat_direction': 'N', 'timestamp': '190016.00', 'lond': 123.272796335, 'gps_qual': '4', 'ref_station_id': '0244*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677801', 'antenna_altitude': '47.704', 'geo_sep': '', 'latitude': '4433.9099871', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93587465305}
3{'age_gps_data': '0.49', 'easting': 2279780.3630152103, 'latd': 44.56516830333333, 'lat_direction': 'N', 'timestamp': '190017.00', 'lond': 123.27280216166666, 'gps_qual': '4', 'ref_station_id': '0244*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681297', 'antenna_altitude': '47.699', 'geo_sep': '', 'latitude': '4433.9100982', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15738870203}
1{'age_gps_data': '0.46', 'easting': 2279781.2768803267, 'latd': 44.5651643, 'lat_direction': 'N', 'timestamp': '190011.00', 'lond': 123.27279045833333, 'gps_qual': '4', 'ref_station_id': '0244*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674275', 'antenna_altitude': '47.646', 'geo_sep': '', 'latitude': '4433.9098580', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103622.68090866879}
2{'age_gps_data': '1.73', 'easting': 2279780.82022963, 'latd': 44.565166445, 'lat_direction': 'N', 'timestamp': '190017.00', 'lond': 123.27279631333333, 'gps_qual': '4', 'ref_station_id': '0244*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677788', 'antenna_altitude': '47.701', 'geo_sep': '', 'latitude': '4433.9099867', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.935075243}
3{'age_gps_data': '0.12', 'easting': 2279780.3726425697, 'latd': 44.565168295, 'lat_direction': 'N', 'timestamp': '190018.00', 'lond': 123.27280204, 'gps_qual': '4', 'ref_station_id': '0244*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681224', 'antenna_altitude': '47.674', 'geo_sep': '', 'latitude': '4433.9100977', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15613162704}
1{'age_gps_data': '0.71', 'easting': 2279781.2828207444, 'latd': 44.565164261666666, 'lat_direction': 'N', 'timestamp': '190012.00', 'lond': 123.27279038166667, 'gps_qual': '4', 'ref_station_id': '0244*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674229', 'antenna_altitude': '47.631', 'geo_sep': '', 'latitude': '4433.9098557', 'num_sats': '05', 'horizontal_dil': '1.4', 'altitude_units': 'M', 'northing': 103622.67644268833}
2{'age_gps_data': '0.21', 'easting': 2279780.822237536, 'latd': 44.565166381666664, 'lat_direction': 'N', 'timestamp': '190018.00', 'lond': 123.272796285, 'gps_qual': '4', 'ref_station_id': '0244*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677771', 'antenna_altitude': '47.677', 'geo_sep': '', 'latitude': '4433.9099829', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.92796470411}
