2{'timestamp': '195849.00', 'gps_qual': '1', 'latitude': '4433.9751648', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '58.115', 'easting': 2279711.7441462968, 'geo_sep': '', 'northing': 103746.0856173383, 'lat_direction': 'N', 'lond': 123.27371858666666, 'longitude': '12316.4231152', 'latd': 44.56625274666666, 'geo_sep_units': '', 'ref_station_id': '*05\r\n', 'num_sats': '13', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '200233.00', 'gps_qual': '2', 'latitude': '4433.9731684', 'age_gps_data': '0.34', 'lon_direction': 'W', 'antenna_altitude': '60.677', 'easting': 2279712.1267797393, 'geo_sep': '', 'northing': 103742.37303968519, 'lat_direction': 'N', 'lond': 123.27371216833333, 'longitude': '12316.4227301', 'latd': 44.566219473333334, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '06', 'horizontal_dil': '1.6', 'altitude_units': 'M'}
2{'timestamp': '200225.00', 'gps_qual': '1', 'latitude': '4433.9736585', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '57.572', 'easting': 2279710.5745281526, 'geo_sep': '', 'northing': 103743.33453420177, 'lat_direction': 'N', 'lond': 123.27373211333334, 'longitude': '12316.4239268', 'latd': 44.566227641666664, 'geo_sep_units': '', 'ref_station_id': '*0E\r\n', 'num_sats': '13', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
3{'timestamp': '200242.00', 'gps_qual': '2', 'latitude': '4433.9722877', 'age_gps_data': '0.23', 'lon_direction': 'W', 'antenna_altitude': '54.535', 'easting': 2279712.3988020997, 'geo_sep': '', 'northing': 103740.73171278182, 'lat_direction': 'N', 'lond': 123.27370803666666, 'longitude': '12316.4224822', 'latd': 44.566204795, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
1{'timestamp': '200234.00', 'gps_qual': '2', 'latitude': '4433.9732132', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '60.556', 'easting': 2279712.060030232, 'geo_sep': '', 'northing': 103742.45834902395, 'lat_direction': 'N', 'lond': 123.273713045, 'longitude': '12316.4227827', 'latd': 44.56622022, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '06', 'horizontal_dil': '1.6', 'altitude_units': 'M'}
2{'timestamp': '200226.00', 'gps_qual': '1', 'latitude': '4433.9736033', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '57.743', 'easting': 2279710.736279839, 'geo_sep': '', 'northing': 103743.22669017408, 'lat_direction': 'N', 'lond': 123.27373003166667, 'longitude': '12316.4238019', 'latd': 44.566226721666666, 'geo_sep_units': '', 'ref_station_id': '*00\r\n', 'num_sats': '13', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
3{'timestamp': '200243.00', 'gps_qual': '2', 'latitude': '4433.9723651', 'age_gps_data': '0.67', 'lon_direction': 'W', 'antenna_altitude': '54.423', 'easting': 2279712.308323594, 'geo_sep': '', 'northing': 103740.87824664265, 'lat_direction': 'N', 'lond': 123.27370923833334, 'longitude': '12316.4225543', 'latd': 44.566206085, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '200227.00', 'gps_qual': '1', 'latitude': '4433.9737178', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '57.214', 'easting': 2279710.948645901, 'geo_sep': '', 'northing': 103743.43157093786, 'lat_direction': 'N', 'lond': 123.27372744833333, 'longitude': '12316.4236469', 'latd': 44.56622863, 'geo_sep_units': '', 'ref_station_id': '*04\r\n', 'num_sats': '13', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
1{'timestamp': '200227.00', 'gps_qual': '1', 'latitude': '4433.9737178', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '57.214', 'easting': 2279710.948645901, 'geo_sep': '', 'northing': 103743.43157093786, 'lat_direction': 'N', 'lond': 123.27372744833333, 'longitude': '12316.4236469', 'latd': 44.56622863, 'geo_sep_units': '', 'ref_station_id': '*04\r\n', 'num_sats': '13', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
1{'timestamp': '200236.00', 'gps_qual': '2', 'latitude': '4433.9733290', 'age_gps_data': '0.66', 'lon_direction': 'W', 'antenna_altitude': '60.184', 'easting': 2279711.9872089764, 'geo_sep': '', 'northing': 103742.67543369532, 'lat_direction': 'N', 'lond': 123.273714055, 'longitude': '12316.4228433', 'latd': 44.56622215, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '06', 'horizontal_dil': '1.6', 'altitude_units': 'M'}
3{'timestamp': '200236.00', 'gps_qual': '2', 'latitude': '4433.9733290', 'age_gps_data': '0.66', 'lon_direction': 'W', 'antenna_altitude': '60.184', 'easting': 2279711.9872089764, 'geo_sep': '', 'northing': 103742.67543369532, 'lat_direction': 'N', 'lond': 123.273714055, 'longitude': '12316.4228433', 'latd': 44.56622215, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '06', 'horizontal_dil': '1.6', 'altitude_units': 'M'}
2{'timestamp': '200228.00', 'gps_qual': '1', 'latitude': '4433.9737769', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '57.058', 'easting': 2279710.5759683135, 'geo_sep': '', 'northing': 103743.55388626922, 'lat_direction': 'N', 'lond': 123.27373219, 'longitude': '12316.4239314', 'latd': 44.566229615, 'geo_sep_units': '', 'ref_station_id': '*05\r\n', 'num_sats': '13', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
3{'timestamp': '200245.00', 'gps_qual': '2', 'latitude': '4433.9725069', 'age_gps_data': '0.70', 'lon_direction': 'W', 'antenna_altitude': '54.238', 'easting': 2279712.127466403, 'geo_sep': '', 'northing': 103741.14722124394, 'lat_direction': 'N', 'lond': 123.27371163, 'longitude': '12316.4226978', 'latd': 44.566208448333335, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
1{'timestamp': '200237.00', 'gps_qual': '2', 'latitude': '4433.9733517', 'age_gps_data': '0.28', 'lon_direction': 'W', 'antenna_altitude': '60.056', 'easting': 2279711.9620567923, 'geo_sep': '', 'northing': 103742.71836187318, 'lat_direction': 'N', 'lond': 123.27371439, 'longitude': '12316.4228634', 'latd': 44.566222528333334, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '05', 'horizontal_dil': '2.8', 'altitude_units': 'M'}
2{'timestamp': '200229.00', 'gps_qual': '1', 'latitude': '4433.9737406', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '57.047', 'easting': 2279710.573131486, 'geo_sep': '', 'northing': 103743.48671786208, 'lat_direction': 'N', 'lond': 123.27373219666667, 'longitude': '12316.4239318', 'latd': 44.56622901, 'geo_sep_units': '', 'ref_station_id': '*0C\r\n', 'num_sats': '13', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
1{'timestamp': '200238.00', 'gps_qual': '2', 'latitude': '4433.9733648', 'age_gps_data': '0.50', 'lon_direction': 'W', 'antenna_altitude': '60.013', 'easting': 2279711.94423321, 'geo_sep': '', 'northing': 103742.74324903358, 'lat_direction': 'N', 'lond': 123.273714625, 'longitude': '12316.4228775', 'latd': 44.56622274666667, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '05', 'horizontal_dil': '2.8', 'altitude_units': 'M'}
3{'timestamp': '200238.00', 'gps_qual': '2', 'latitude': '4433.9733648', 'age_gps_data': '0.50', 'lon_direction': 'W', 'antenna_altitude': '60.013', 'easting': 2279711.94423321, 'geo_sep': '', 'northing': 103742.74324903358, 'lat_direction': 'N', 'lond': 123.273714625, 'longitude': '12316.4228775', 'latd': 44.56622274666667, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '05', 'horizontal_dil': '2.8', 'altitude_units': 'M'}
2{'timestamp': '200230.00', 'gps_qual': '1', 'latitude': '4433.9736965', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '57.157', 'easting': 2279710.565035494, 'geo_sep': '', 'northing': 103743.40527626779, 'lat_direction': 'N', 'lond': 123.27373226333333, 'longitude': '12316.4239358', 'latd': 44.566228275, 'geo_sep_units': '', 'ref_station_id': '*09\r\n', 'num_sats': '13', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
3{'timestamp': '200247.00', 'gps_qual': '2', 'latitude': '4433.9726192', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '54.200', 'easting': 2279712.0078479424, 'geo_sep': '', 'northing': 103741.35942750145, 'lat_direction': 'N', 'lond': 123.27371322666667, 'longitude': '12316.4227936', 'latd': 44.56621032, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '200231.00', 'gps_qual': '1', 'latitude': '4433.9738132', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '56.637', 'easting': 2279710.602224798, 'geo_sep': '', 'northing': 103743.62025031261, 'lat_direction': 'N', 'lond': 123.27373188833333, 'longitude': '12316.4239133', 'latd': 44.56623022, 'geo_sep_units': '', 'ref_station_id': '*03\r\n', 'num_sats': '13', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
1{'timestamp': '200231.00', 'gps_qual': '1', 'latitude': '4433.9738132', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '56.637', 'easting': 2279710.602224798, 'geo_sep': '', 'northing': 103743.62025031261, 'lat_direction': 'N', 'lond': 123.27373188833333, 'longitude': '12316.4239133', 'latd': 44.56623022, 'geo_sep_units': '', 'ref_station_id': '*03\r\n', 'num_sats': '13', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
3{'timestamp': '200248.00', 'gps_qual': '2', 'latitude': '4433.9726675', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '54.155', 'easting': 2279711.951112188, 'geo_sep': '', 'northing': 103741.45087859966, 'lat_direction': 'N', 'lond': 123.27371398, 'longitude': '12316.4228388', 'latd': 44.566211125, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '200232.00', 'gps_qual': '1', 'latitude': '4433.9738125', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '56.652', 'easting': 2279710.603106499, 'geo_sep': '', 'northing': 103743.6189228911, 'lat_direction': 'N', 'lond': 123.27373187666667, 'longitude': '12316.4239126', 'latd': 44.56623020833333, 'geo_sep_units': '', 'ref_station_id': '*01\r\n', 'num_sats': '13', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
1{'timestamp': '200232.00', 'gps_qual': '1', 'latitude': '4433.9738125', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '56.652', 'easting': 2279710.603106499, 'geo_sep': '', 'northing': 103743.6189228911, 'lat_direction': 'N', 'lond': 123.27373187666667, 'longitude': '12316.4239126', 'latd': 44.56623020833333, 'geo_sep_units': '', 'ref_station_id': '*01\r\n', 'num_sats': '13', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
3{'timestamp': '200241.00', 'gps_qual': '2', 'latitude': '4433.9734008', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '59.785', 'easting': 2279711.919529551, 'geo_sep': '', 'northing': 103742.81080741715, 'lat_direction': 'N', 'lond': 123.273714965, 'longitude': '12316.4228979', 'latd': 44.56622334666667, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '05', 'horizontal_dil': '2.8', 'altitude_units': 'M'}
1{'timestamp': '200241.00', 'gps_qual': '2', 'latitude': '4433.9734008', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '59.785', 'easting': 2279711.919529551, 'geo_sep': '', 'northing': 103742.81080741715, 'lat_direction': 'N', 'lond': 123.273714965, 'longitude': '12316.4228979', 'latd': 44.56622334666667, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '05', 'horizontal_dil': '2.8', 'altitude_units': 'M'}
2{'timestamp': '200233.00', 'gps_qual': '1', 'latitude': '4433.9733039', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '61.346', 'easting': 2279712.115149232, 'geo_sep': '', 'northing': 103742.62452788092, 'lat_direction': 'N', 'lond': 123.27371242333334, 'longitude': '12316.4227454', 'latd': 44.566221731666666, 'geo_sep_units': '', 'ref_station_id': '*0C\r\n', 'num_sats': '13', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
3{'timestamp': '200234.00', 'gps_qual': '1', 'latitude': '4433.9727759', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '62.222', 'easting': 2279713.6362797287, 'geo_sep': '', 'northing': 103741.59387188777, 'lat_direction': 'N', 'lond': 123.27369284, 'longitude': '12316.4215704', 'latd': 44.56621293166667, 'geo_sep_units': '', 'ref_station_id': '*08\r\n', 'num_sats': '13', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
1{'timestamp': '200234.00', 'gps_qual': '1', 'latitude': '4433.9727759', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '62.222', 'easting': 2279713.6362797287, 'geo_sep': '', 'northing': 103741.59387188777, 'lat_direction': 'N', 'lond': 123.27369284, 'longitude': '12316.4215704', 'latd': 44.56621293166667, 'geo_sep_units': '', 'ref_station_id': '*08\r\n', 'num_sats': '13', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
2{'timestamp': '200234.00', 'gps_qual': '1', 'latitude': '4433.9727759', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '62.222', 'easting': 2279713.6362797287, 'geo_sep': '', 'northing': 103741.59387188777, 'lat_direction': 'N', 'lond': 123.27369284, 'longitude': '12316.4215704', 'latd': 44.56621293166667, 'geo_sep_units': '', 'ref_station_id': '*08\r\n', 'num_sats': '13', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
3{'timestamp': '200251.00', 'gps_qual': '2', 'latitude': '4433.9727959', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '54.010', 'easting': 2279711.808700599, 'geo_sep': '', 'northing': 103741.69370186236, 'lat_direction': 'N', 'lond': 123.27371587666667, 'longitude': '12316.4229526', 'latd': 44.566213265, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '200243.00', 'gps_qual': '2', 'latitude': '4433.9734299', 'age_gps_data': '0.65', 'lon_direction': 'W', 'antenna_altitude': '59.691', 'easting': 2279711.869909097, 'geo_sep': '', 'northing': 103742.8664355129, 'lat_direction': 'N', 'lond': 123.27371561333334, 'longitude': '12316.4229368', 'latd': 44.56622383166667, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '05', 'horizontal_dil': '2.8', 'altitude_units': 'M'}
2{'timestamp': '200235.00', 'gps_qual': '1', 'latitude': '4433.9735203', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '61.501', 'easting': 2279715.5006743325, 'geo_sep': '', 'northing': 103742.90925203636, 'lat_direction': 'N', 'lond': 123.27366995166666, 'longitude': '12316.4201971', 'latd': 44.56622533833333, 'geo_sep_units': '', 'ref_station_id': '*0C\r\n', 'num_sats': '13', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
3{'timestamp': '200252.00', 'gps_qual': '2', 'latitude': '4433.9728628', 'age_gps_data': '0.42', 'lon_direction': 'W', 'antenna_altitude': '53.975', 'easting': 2279711.747854659, 'geo_sep': '', 'northing': 103741.81976092514, 'lat_direction': 'N', 'lond': 123.27371669666667, 'longitude': '12316.4230018', 'latd': 44.56621438, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '200244.00', 'gps_qual': '2', 'latitude': '4433.9734436', 'age_gps_data': '0.75', 'lon_direction': 'W', 'antenna_altitude': '59.598', 'easting': 2279711.842597018, 'geo_sep': '', 'northing': 103742.89276039414, 'lat_direction': 'N', 'lond': 123.27371596833333, 'longitude': '12316.4229581', 'latd': 44.56622406, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '05', 'horizontal_dil': '2.8', 'altitude_units': 'M'}
2{'timestamp': '200236.00', 'gps_qual': '1', 'latitude': '4433.9742072', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '57.918', 'easting': 2279712.9222645774, 'geo_sep': '', 'northing': 103744.2706703376, 'lat_direction': 'N', 'lond': 123.27370298, 'longitude': '12316.4221788', 'latd': 44.566236786666664, 'geo_sep_units': '', 'ref_station_id': '*00\r\n', 'num_sats': '13', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
3{'timestamp': '200253.00', 'gps_qual': '2', 'latitude': '4433.9729101', 'age_gps_data': '0.68', 'lon_direction': 'W', 'antenna_altitude': '53.970', 'easting': 2279711.695157092, 'geo_sep': '', 'northing': 103741.90922028013, 'lat_direction': 'N', 'lond': 123.27371739833333, 'longitude': '12316.4230439', 'latd': 44.566215168333336, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '200237.00', 'gps_qual': '1', 'latitude': '4433.9741577', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '58.258', 'easting': 2279712.8037397536, 'geo_sep': '', 'northing': 103744.18301497214, 'lat_direction': 'N', 'lond': 123.27370443333334, 'longitude': '12316.4222660', 'latd': 44.56623596166666, 'geo_sep_units': '', 'ref_station_id': '*07\r\n', 'num_sats': '12', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
1{'timestamp': '200237.00', 'gps_qual': '1', 'latitude': '4433.9741577', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '58.258', 'easting': 2279712.8037397536, 'geo_sep': '', 'northing': 103744.18301497214, 'lat_direction': 'N', 'lond': 123.27370443333334, 'longitude': '12316.4222660', 'latd': 44.56623596166666, 'geo_sep_units': '', 'ref_station_id': '*07\r\n', 'num_sats': '12', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
3{'timestamp': '200254.00', 'gps_qual': '2', 'latitude': '4433.9729623', 'age_gps_data': '0.35', 'lon_direction': 'W', 'antenna_altitude': '53.924', 'easting': 2279711.64528499, 'geo_sep': '', 'northing': 103742.0076625552, 'lat_direction': 'N', 'lond': 123.27371806833334, 'longitude': '12316.4230841', 'latd': 44.56621603833333, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '200246.00', 'gps_qual': '2', 'latitude': '4433.9734541', 'age_gps_data': '0.33', 'lon_direction': 'W', 'antenna_altitude': '59.525', 'easting': 2279711.801850075, 'geo_sep': '', 'northing': 103742.9136169292, 'lat_direction': 'N', 'lond': 123.27371649, 'longitude': '12316.4229894', 'latd': 44.566224235, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '05', 'horizontal_dil': '2.8', 'altitude_units': 'M'}
2{'timestamp': '200238.00', 'gps_qual': '1', 'latitude': '4433.9743489', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '58.339', 'easting': 2279711.54594048, 'geo_sep': '', 'northing': 103744.58051851764, 'lat_direction': 'N', 'lond': 123.27372043, 'longitude': '12316.4232258', 'latd': 44.56623914833333, 'geo_sep_units': '', 'ref_station_id': '*02\r\n', 'num_sats': '12', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
3{'timestamp': '200255.00', 'gps_qual': '2', 'latitude': '4433.9730121', 'age_gps_data': '0.68', 'lon_direction': 'W', 'antenna_altitude': '53.956', 'easting': 2279711.610079543, 'geo_sep': '', 'northing': 103742.10115376767, 'lat_direction': 'N', 'lond': 123.27371855166666, 'longitude': '12316.4231131', 'latd': 44.566216868333335, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '200239.00', 'gps_qual': '1', 'latitude': '4433.9741569', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '53.760', 'easting': 2279711.73445615, 'geo_sep': '', 'northing': 103744.21825757623, 'lat_direction': 'N', 'lond': 123.27371790166667, 'longitude': '12316.4230741', 'latd': 44.566235948333336, 'geo_sep_units': '', 'ref_station_id': '*04\r\n', 'num_sats': '14', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
1{'timestamp': '200239.00', 'gps_qual': '1', 'latitude': '4433.9741569', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '53.760', 'easting': 2279711.73445615, 'geo_sep': '', 'northing': 103744.21825757623, 'lat_direction': 'N', 'lond': 123.27371790166667, 'longitude': '12316.4230741', 'latd': 44.566235948333336, 'geo_sep_units': '', 'ref_station_id': '*04\r\n', 'num_sats': '14', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
1{'timestamp': '200240.00', 'gps_qual': '1', 'latitude': '4433.9743171', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '56.355', 'easting': 2279712.8863809207, 'geo_sep': '', 'northing': 103744.47555334959, 'lat_direction': 'N', 'lond': 123.27370352, 'longitude': '12316.4222112', 'latd': 44.56623861833334, 'geo_sep_units': '', 'ref_station_id': '*06\r\n', 'num_sats': '13', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
3{'timestamp': '200240.00', 'gps_qual': '1', 'latitude': '4433.9743171', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '56.355', 'easting': 2279712.8863809207, 'geo_sep': '', 'northing': 103744.47555334959, 'lat_direction': 'N', 'lond': 123.27370352, 'longitude': '12316.4222112', 'latd': 44.56623861833334, 'geo_sep_units': '', 'ref_station_id': '*06\r\n', 'num_sats': '13', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
2{'timestamp': '200240.00', 'gps_qual': '1', 'latitude': '4433.9743171', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '56.355', 'easting': 2279712.8863809207, 'geo_sep': '', 'northing': 103744.47555334959, 'lat_direction': 'N', 'lond': 123.27370352, 'longitude': '12316.4222112', 'latd': 44.56623861833334, 'geo_sep_units': '', 'ref_station_id': '*06\r\n', 'num_sats': '13', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
3{'timestamp': '200257.00', 'gps_qual': '2', 'latitude': '4433.9731239', 'age_gps_data': '0.32', 'lon_direction': 'W', 'antenna_altitude': '54.031', 'easting': 2279711.52985904, 'geo_sep': '', 'northing': 103742.31108036079, 'lat_direction': 'N', 'lond': 123.27371965166667, 'longitude': '12316.4231791', 'latd': 44.566218731666666, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '200249.00', 'gps_qual': '2', 'latitude': '4433.9734454', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '59.496', 'easting': 2279711.768350729, 'geo_sep': '', 'northing': 103742.89864591695, 'lat_direction': 'N', 'lond': 123.273716905, 'longitude': '12316.4230143', 'latd': 44.56622409, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '05', 'horizontal_dil': '2.8', 'altitude_units': 'M'}
2{'timestamp': '200241.00', 'gps_qual': '1', 'latitude': '4433.9737863', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '53.709', 'easting': 2279711.5451074475, 'geo_sep': '', 'northing': 103743.5380192548, 'lat_direction': 'N', 'lond': 123.27371999, 'longitude': '12316.4231994', 'latd': 44.56622977166667, 'geo_sep_units': '', 'ref_station_id': '*02\r\n', 'num_sats': '13', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
1{'timestamp': '200250.00', 'gps_qual': '2', 'latitude': '4433.9734341', 'age_gps_data': '0.75', 'lon_direction': 'W', 'antenna_altitude': '59.548', 'easting': 2279711.751225408, 'geo_sep': '', 'northing': 103742.87829459179, 'lat_direction': 'N', 'lond': 123.27371711166667, 'longitude': '12316.4230267', 'latd': 44.56622390166667, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '05', 'horizontal_dil': '2.8', 'altitude_units': 'M'}
3{'timestamp': '200250.00', 'gps_qual': '2', 'latitude': '4433.9734341', 'age_gps_data': '0.75', 'lon_direction': 'W', 'antenna_altitude': '59.548', 'easting': 2279711.751225408, 'geo_sep': '', 'northing': 103742.87829459179, 'lat_direction': 'N', 'lond': 123.27371711166667, 'longitude': '12316.4230267', 'latd': 44.56622390166667, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '05', 'horizontal_dil': '2.8', 'altitude_units': 'M'}
2{'timestamp': '200242.00', 'gps_qual': '1', 'latitude': '4433.9742575', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '54.638', 'easting': 2279711.8777966173, 'geo_sep': '', 'northing': 103744.39975164924, 'lat_direction': 'N', 'lond': 123.27371617666667, 'longitude': '12316.4229706', 'latd': 44.566237625, 'geo_sep_units': '', 'ref_station_id': '*00\r\n', 'num_sats': '12', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
3{'timestamp': '200243.00', 'gps_qual': '1', 'latitude': '4433.9743324', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '55.030', 'easting': 2279711.6851448542, 'geo_sep': '', 'northing': 103744.54516208172, 'lat_direction': 'N', 'lond': 123.27371866333333, 'longitude': '12316.4231198', 'latd': 44.56623887333333, 'geo_sep_units': '', 'ref_station_id': '*04\r\n', 'num_sats': '13', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
2{'timestamp': '200243.00', 'gps_qual': '1', 'latitude': '4433.9743324', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '55.030', 'easting': 2279711.6851448542, 'geo_sep': '', 'northing': 103744.54516208172, 'lat_direction': 'N', 'lond': 123.27371866333333, 'longitude': '12316.4231198', 'latd': 44.56623887333333, 'geo_sep_units': '', 'ref_station_id': '*04\r\n', 'num_sats': '13', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
1{'timestamp': '200243.00', 'gps_qual': '1', 'latitude': '4433.9743324', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '55.030', 'easting': 2279711.6851448542, 'geo_sep': '', 'northing': 103744.54516208172, 'lat_direction': 'N', 'lond': 123.27371866333333, 'longitude': '12316.4231198', 'latd': 44.56623887333333, 'geo_sep_units': '', 'ref_station_id': '*04\r\n', 'num_sats': '13', 'horizontal_dil': '0.7', 'altitude_units': 'M'}
3{'timestamp': '200300.00', 'gps_qual': '2', 'latitude': '4433.9731958', 'age_gps_data': '0.69', 'lon_direction': 'W', 'antenna_altitude': '53.996', 'easting': 2279711.460465889, 'geo_sep': '', 'northing': 103742.44669825304, 'lat_direction': 'N', 'lond': 123.27372058333333, 'longitude': '12316.4232350', 'latd': 44.56621993, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
