3{'timestamp': '195715.00', 'gps_qual': '1', 'latitude': '4433.9739502', 'age_gps_data': '', 'lon_direction': 'W', 'antenna_altitude': '56.920', 'easting': 2279711.710731252, 'geo_sep': '', 'northing': 103743.83604627289, 'lat_direction': 'N', 'lond': 123.273718035, 'longitude': '12316.4230821', 'latd': 44.56623250333333, 'geo_sep_units': '', 'ref_station_id': '*0E\r\n', 'num_sats': '10', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '195811.00', 'gps_qual': '2', 'latitude': '4433.9744321', 'age_gps_data': '0.55', 'lon_direction': 'W', 'antenna_altitude': '56.564', 'easting': 2279712.0994079947, 'geo_sep': '', 'northing': 103744.71568342391, 'lat_direction': 'N', 'lond': 123.273713525, 'longitude': '12316.4228115', 'latd': 44.566240535, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M'}
1{'timestamp': '195806.00', 'gps_qual': '2', 'latitude': '4433.9736256', 'age_gps_data': '0.66', 'lon_direction': 'W', 'antenna_altitude': '54.162', 'easting': 2279712.473001187, 'geo_sep': '', 'northing': 103743.20836458728, 'lat_direction': 'N', 'lond': 123.27370817333333, 'longitude': '12316.4224904', 'latd': 44.56622709333333, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '07', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '195806.00', 'gps_qual': '2', 'latitude': '4433.9736256', 'age_gps_data': '0.66', 'lon_direction': 'W', 'antenna_altitude': '54.162', 'easting': 2279712.473001187, 'geo_sep': '', 'northing': 103743.20836458728, 'lat_direction': 'N', 'lond': 123.27370817333333, 'longitude': '12316.4224904', 'latd': 44.56622709333333, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '07', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '195812.00', 'gps_qual': '2', 'latitude': '4433.9724314', 'age_gps_data': '0.42', 'lon_direction': 'W', 'antenna_altitude': '52.000', 'easting': 2279713.298545695, 'geo_sep': '', 'northing': 103740.96709454246, 'lat_direction': 'N', 'lond': 123.27369681833333, 'longitude': '12316.4218091', 'latd': 44.56620719, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '05', 'horizontal_dil': '2.5', 'altitude_units': 'M'}
2{'timestamp': '195812.00', 'gps_qual': '2', 'latitude': '4433.9724314', 'age_gps_data': '0.42', 'lon_direction': 'W', 'antenna_altitude': '52.000', 'easting': 2279713.298545695, 'geo_sep': '', 'northing': 103740.96709454246, 'lat_direction': 'N', 'lond': 123.27369681833333, 'longitude': '12316.4218091', 'latd': 44.56620719, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '05', 'horizontal_dil': '2.5', 'altitude_units': 'M'}
1{'timestamp': '195807.00', 'gps_qual': '2', 'latitude': '4433.9736050', 'age_gps_data': '0.03', 'lon_direction': 'W', 'antenna_altitude': '54.079', 'easting': 2279712.481218305, 'geo_sep': '', 'northing': 103743.16990946513, 'lat_direction': 'N', 'lond': 123.27370805333334, 'longitude': '12316.4224832', 'latd': 44.56622675, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '195813.00', 'gps_qual': '2', 'latitude': '4433.9743387', 'age_gps_data': '0.41', 'lon_direction': 'W', 'antenna_altitude': '56.305', 'easting': 2279712.126549244, 'geo_sep': '', 'northing': 103744.54167605191, 'lat_direction': 'N', 'lond': 123.27371310833334, 'longitude': '12316.4227865', 'latd': 44.56623897833333, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M'}
1{'timestamp': '195808.00', 'gps_qual': '2', 'latitude': '4433.9735964', 'age_gps_data': '0.25', 'lon_direction': 'W', 'antenna_altitude': '54.034', 'easting': 2279712.493770741, 'geo_sep': '', 'northing': 103743.15354208648, 'lat_direction': 'N', 'lond': 123.27370788833333, 'longitude': '12316.4224733', 'latd': 44.56622660666667, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
3{'timestamp': '195808.00', 'gps_qual': '2', 'latitude': '4433.9735964', 'age_gps_data': '0.25', 'lon_direction': 'W', 'antenna_altitude': '54.034', 'easting': 2279712.493770741, 'geo_sep': '', 'northing': 103743.15354208648, 'lat_direction': 'N', 'lond': 123.27370788833333, 'longitude': '12316.4224733', 'latd': 44.56622660666667, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '195814.00', 'gps_qual': '2', 'latitude': '4433.9743060', 'age_gps_data': '0.70', 'lon_direction': 'W', 'antenna_altitude': '56.176', 'easting': 2279712.1310862564, 'geo_sep': '', 'northing': 103744.48092537932, 'lat_direction': 'N', 'lond': 123.273713025, 'longitude': '12316.4227815', 'latd': 44.56623843333333, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M'}
3{'timestamp': '195814.00', 'gps_qual': '2', 'latitude': '4433.9724451', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '52.032', 'easting': 2279713.3015336166, 'geo_sep': '', 'northing': 103740.99237875361, 'lat_direction': 'N', 'lond': 123.27369679166667, 'longitude': '12316.4218075', 'latd': 44.566207418333335, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '06', 'horizontal_dil': '2.5', 'altitude_units': 'M'}
1{'timestamp': '195809.00', 'gps_qual': '2', 'latitude': '4433.9735837', 'age_gps_data': '0.70', 'lon_direction': 'W', 'antenna_altitude': '54.110', 'easting': 2279712.5625608074, 'geo_sep': '', 'northing': 103743.1276456844, 'lat_direction': 'N', 'lond': 123.27370701166667, 'longitude': '12316.4224207', 'latd': 44.566226395, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '195815.00', 'gps_qual': '2', 'latitude': '4433.9742782', 'age_gps_data': '0.47', 'lon_direction': 'W', 'antenna_altitude': '56.076', 'easting': 2279712.1383164176, 'geo_sep': '', 'northing': 103744.42916216888, 'lat_direction': 'N', 'lond': 123.27371291166666, 'longitude': '12316.4227747', 'latd': 44.56623797, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M'}
3{'timestamp': '195815.00', 'gps_qual': '2', 'latitude': '4433.9724626', 'age_gps_data': '0.32', 'lon_direction': 'W', 'antenna_altitude': '51.986', 'easting': 2279713.298015062, 'geo_sep': '', 'northing': 103741.02492803521, 'lat_direction': 'N', 'lond': 123.27369685, 'longitude': '12316.4218110', 'latd': 44.56620771, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '06', 'horizontal_dil': '2.5', 'altitude_units': 'M'}
1{'timestamp': '195810.00', 'gps_qual': '2', 'latitude': '4433.9735697', 'age_gps_data': '0.70', 'lon_direction': 'W', 'antenna_altitude': '54.204', 'easting': 2279712.622800111, 'geo_sep': '', 'northing': 103743.09963399265, 'lat_direction': 'N', 'lond': 123.27370624166667, 'longitude': '12316.4223745', 'latd': 44.56622616166667, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '195816.00', 'gps_qual': '2', 'latitude': '4433.9742325', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '56.005', 'easting': 2279712.165049742, 'geo_sep': '', 'northing': 103744.34355945885, 'lat_direction': 'N', 'lond': 123.27371253833333, 'longitude': '12316.4227523', 'latd': 44.566237208333334, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M'}
3{'timestamp': '195816.00', 'gps_qual': '2', 'latitude': '4433.9724834', 'age_gps_data': '0.55', 'lon_direction': 'W', 'antenna_altitude': '51.959', 'easting': 2279713.2890167637, 'geo_sep': '', 'northing': 103741.06378059648, 'lat_direction': 'N', 'lond': 123.27369698, 'longitude': '12316.4218188', 'latd': 44.56620805666667, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '06', 'horizontal_dil': '2.5', 'altitude_units': 'M'}
1{'timestamp': '195811.00', 'gps_qual': '2', 'latitude': '4433.9735229', 'age_gps_data': '0.13', 'lon_direction': 'W', 'antenna_altitude': '54.214', 'easting': 2279712.6944504287, 'geo_sep': '', 'northing': 103743.01045023277, 'lat_direction': 'N', 'lond': 123.27370530166667, 'longitude': '12316.4223181', 'latd': 44.56622538166667, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '195817.00', 'gps_qual': '2', 'latitude': '4433.9741969', 'age_gps_data': '0.27', 'lon_direction': 'W', 'antenna_altitude': '55.942', 'easting': 2279712.1924251085, 'geo_sep': '', 'northing': 103744.27665053401, 'lat_direction': 'N', 'lond': 123.273712165, 'longitude': '12316.4227299', 'latd': 44.566236615, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M'}
3{'timestamp': '195817.00', 'gps_qual': '2', 'latitude': '4433.9725010', 'age_gps_data': '0.75', 'lon_direction': 'W', 'antenna_altitude': '51.943', 'easting': 2279713.292252603, 'geo_sep': '', 'northing': 103741.09628319927, 'lat_direction': 'N', 'lond': 123.27369695333333, 'longitude': '12316.4218172', 'latd': 44.56620835, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '06', 'horizontal_dil': '2.5', 'altitude_units': 'M'}
1{'timestamp': '195812.00', 'gps_qual': '2', 'latitude': '4433.9734962', 'age_gps_data': '0.51', 'lon_direction': 'W', 'antenna_altitude': '54.265', 'easting': 2279712.7501776046, 'geo_sep': '', 'northing': 103742.95905973203, 'lat_direction': 'N', 'lond': 123.27370457833334, 'longitude': '12316.4222747', 'latd': 44.566224936666664, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '195818.00', 'gps_qual': '2', 'latitude': '4433.9741651', 'age_gps_data': '0.49', 'lon_direction': 'W', 'antenna_altitude': '55.896', 'easting': 2279712.2114416067, 'geo_sep': '', 'northing': 103744.21707030479, 'lat_direction': 'N', 'lond': 123.2737119, 'longitude': '12316.4227140', 'latd': 44.566236085, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M'}
3{'timestamp': '195818.00', 'gps_qual': '2', 'latitude': '4433.9723666', 'age_gps_data': '0.42', 'lon_direction': 'W', 'antenna_altitude': '52.585', 'easting': 2279713.5384143437, 'geo_sep': '', 'northing': 103740.83877832722, 'lat_direction': 'N', 'lond': 123.273693745, 'longitude': '12316.4216247', 'latd': 44.56620611, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '06', 'horizontal_dil': '1.2', 'altitude_units': 'M'}
1{'timestamp': '195813.00', 'gps_qual': '2', 'latitude': '4433.9734733', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '54.289', 'easting': 2279712.808792633, 'geo_sep': '', 'northing': 103742.91461165342, 'lat_direction': 'N', 'lond': 123.27370382166667, 'longitude': '12316.4222293', 'latd': 44.566224555, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '195819.00', 'gps_qual': '2', 'latitude': '4433.9741397', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '55.845', 'easting': 2279712.230468001, 'geo_sep': '', 'northing': 103744.16934927646, 'lat_direction': 'N', 'lond': 123.27371164, 'longitude': '12316.4226984', 'latd': 44.56623566166667, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M'}
1{'timestamp': '195814.00', 'gps_qual': '2', 'latitude': '4433.9734413', 'age_gps_data': '0.58', 'lon_direction': 'W', 'antenna_altitude': '54.307', 'easting': 2279712.8602134623, 'geo_sep': '', 'northing': 103742.85354787577, 'lat_direction': 'N', 'lond': 123.27370314833334, 'longitude': '12316.4221889', 'latd': 44.56622402166666, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
3{'timestamp': '195814.00', 'gps_qual': '2', 'latitude': '4433.9734413', 'age_gps_data': '0.58', 'lon_direction': 'W', 'antenna_altitude': '54.307', 'easting': 2279712.8602134623, 'geo_sep': '', 'northing': 103742.85354787577, 'lat_direction': 'N', 'lond': 123.27370314833334, 'longitude': '12316.4221889', 'latd': 44.56622402166666, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
3{'timestamp': '195820.00', 'gps_qual': '2', 'latitude': '4433.9721523', 'age_gps_data': '0.69', 'lon_direction': 'W', 'antenna_altitude': '53.646', 'easting': 2279713.924910606, 'geo_sep': '', 'northing': 103740.42839467619, 'lat_direction': 'N', 'lond': 123.273688705, 'longitude': '12316.4213223', 'latd': 44.566202538333336, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '06', 'horizontal_dil': '1.2', 'altitude_units': 'M'}
2{'timestamp': '195820.00', 'gps_qual': '2', 'latitude': '4433.9721523', 'age_gps_data': '0.69', 'lon_direction': 'W', 'antenna_altitude': '53.646', 'easting': 2279713.924910606, 'geo_sep': '', 'northing': 103740.42839467619, 'lat_direction': 'N', 'lond': 123.273688705, 'longitude': '12316.4213223', 'latd': 44.566202538333336, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '06', 'horizontal_dil': '1.2', 'altitude_units': 'M'}
1{'timestamp': '195815.00', 'gps_qual': '2', 'latitude': '4433.9734267', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '54.326', 'easting': 2279712.9046692094, 'geo_sep': '', 'northing': 103742.82496644836, 'lat_direction': 'N', 'lond': 123.27370257666666, 'longitude': '12316.4221546', 'latd': 44.56622377833333, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '195821.00', 'gps_qual': '2', 'latitude': '4433.9740937', 'age_gps_data': '0.67', 'lon_direction': 'W', 'antenna_altitude': '55.804', 'easting': 2279712.263401031, 'geo_sep': '', 'northing': 103744.08297771681, 'lat_direction': 'N', 'lond': 123.27371118833334, 'longitude': '12316.4226713', 'latd': 44.566234895, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '07', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '195821.00', 'gps_qual': '2', 'latitude': '4433.9721137', 'age_gps_data': '0.64', 'lon_direction': 'W', 'antenna_altitude': '53.890', 'easting': 2279713.9997285227, 'geo_sep': '', 'northing': 103740.3542971788, 'lat_direction': 'N', 'lond': 123.27368773166667, 'longitude': '12316.4212639', 'latd': 44.566201895, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
1{'timestamp': '195816.00', 'gps_qual': '2', 'latitude': '4433.9734088', 'age_gps_data': '0.23', 'lon_direction': 'W', 'antenna_altitude': '54.304', 'easting': 2279712.927612557, 'geo_sep': '', 'northing': 103742.79100879282, 'lat_direction': 'N', 'lond': 123.27370227333333, 'longitude': '12316.4221364', 'latd': 44.56622348, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '195822.00', 'gps_qual': '2', 'latitude': '4433.9741489', 'age_gps_data': '0.37', 'lon_direction': 'W', 'antenna_altitude': '55.985', 'easting': 2279712.2524877694, 'geo_sep': '', 'northing': 103744.18564108852, 'lat_direction': 'N', 'lond': 123.27371137, 'longitude': '12316.4226822', 'latd': 44.566235815, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
3{'timestamp': '195822.00', 'gps_qual': '2', 'latitude': '4433.9721110', 'age_gps_data': '0.36', 'lon_direction': 'W', 'antenna_altitude': '54.014', 'easting': 2279714.0573783196, 'geo_sep': '', 'northing': 103740.34731394239, 'lat_direction': 'N', 'lond': 123.27368700333334, 'longitude': '12316.4212202', 'latd': 44.56620185, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
1{'timestamp': '195817.00', 'gps_qual': '2', 'latitude': '4433.9733959', 'age_gps_data': '0.51', 'lon_direction': 'W', 'antenna_altitude': '54.331', 'easting': 2279712.9674130506, 'geo_sep': '', 'northing': 103742.76573744137, 'lat_direction': 'N', 'lond': 123.27370176166667, 'longitude': '12316.4221057', 'latd': 44.566223265, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
3{'timestamp': '195823.00', 'gps_qual': '2', 'latitude': '4433.9721029', 'age_gps_data': '0.65', 'lon_direction': 'W', 'antenna_altitude': '54.138', 'easting': 2279714.108069123, 'geo_sep': '', 'northing': 103740.33056322485, 'lat_direction': 'N', 'lond': 123.27368635833334, 'longitude': '12316.4211815', 'latd': 44.566201715, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '195823.00', 'gps_qual': '2', 'latitude': '4433.9721029', 'age_gps_data': '0.65', 'lon_direction': 'W', 'antenna_altitude': '54.138', 'easting': 2279714.108069123, 'geo_sep': '', 'northing': 103740.33056322485, 'lat_direction': 'N', 'lond': 123.27368635833334, 'longitude': '12316.4211815', 'latd': 44.566201715, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
1{'timestamp': '195818.00', 'gps_qual': '2', 'latitude': '4433.9733379', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '54.236', 'easting': 2279713.0228706184, 'geo_sep': '', 'northing': 103742.6563556334, 'lat_direction': 'N', 'lond': 123.27370101666666, 'longitude': '12316.4220610', 'latd': 44.56622229833334, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '195824.00', 'gps_qual': '2', 'latitude': '4433.9740969', 'age_gps_data': '0.33', 'lon_direction': 'W', 'antenna_altitude': '55.963', 'easting': 2279712.295756857, 'geo_sep': '', 'northing': 103744.08779621124, 'lat_direction': 'N', 'lond': 123.27371078333333, 'longitude': '12316.4226470', 'latd': 44.56623494833333, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M'}
1{'timestamp': '195819.00', 'gps_qual': '2', 'latitude': '4433.9732733', 'age_gps_data': '0.43', 'lon_direction': 'W', 'antenna_altitude': '54.154', 'easting': 2279713.0738068856, 'geo_sep': '', 'northing': 103742.53489895724, 'lat_direction': 'N', 'lond': 123.27370032333333, 'longitude': '12316.4220194', 'latd': 44.566221221666666, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
3{'timestamp': '195819.00', 'gps_qual': '2', 'latitude': '4433.9732733', 'age_gps_data': '0.43', 'lon_direction': 'W', 'antenna_altitude': '54.154', 'easting': 2279713.0738068856, 'geo_sep': '', 'northing': 103742.53489895724, 'lat_direction': 'N', 'lond': 123.27370032333333, 'longitude': '12316.4220194', 'latd': 44.566221221666666, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '195825.00', 'gps_qual': '2', 'latitude': '4433.9740654', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '55.978', 'easting': 2279712.32908238, 'geo_sep': '', 'northing': 103744.02828044817, 'lat_direction': 'N', 'lond': 123.27371033833333, 'longitude': '12316.4226203', 'latd': 44.566234423333334, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '06', 'horizontal_dil': '1.9', 'altitude_units': 'M'}
1{'timestamp': '195820.00', 'gps_qual': '2', 'latitude': '4433.9732192', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '54.122', 'easting': 2279713.1296446854, 'geo_sep': '', 'northing': 103742.43273099791, 'lat_direction': 'N', 'lond': 123.27369957666667, 'longitude': '12316.4219746', 'latd': 44.56622032, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
3{'timestamp': '195820.00', 'gps_qual': '2', 'latitude': '4433.9732192', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '54.122', 'easting': 2279713.1296446854, 'geo_sep': '', 'northing': 103742.43273099791, 'lat_direction': 'N', 'lond': 123.27369957666667, 'longitude': '12316.4219746', 'latd': 44.56622032, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '08', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
3{'timestamp': '195826.00', 'gps_qual': '2', 'latitude': '4433.9721221', 'age_gps_data': '0.42', 'lon_direction': 'W', 'antenna_altitude': '54.322', 'easting': 2279714.1858997247, 'geo_sep': '', 'northing': 103740.36346874665, 'lat_direction': 'N', 'lond': 123.27368539333334, 'longitude': '12316.4211236', 'latd': 44.566202035, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '195826.00', 'gps_qual': '2', 'latitude': '4433.9721221', 'age_gps_data': '0.42', 'lon_direction': 'W', 'antenna_altitude': '54.322', 'easting': 2279714.1858997247, 'geo_sep': '', 'northing': 103740.36346874665, 'lat_direction': 'N', 'lond': 123.27368539333334, 'longitude': '12316.4211236', 'latd': 44.566202035, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
1{'timestamp': '195821.00', 'gps_qual': '2', 'latitude': '4433.9731712', 'age_gps_data': '0.43', 'lon_direction': 'W', 'antenna_altitude': '54.053', 'easting': 2279713.1734327017, 'geo_sep': '', 'northing': 103742.3422805192, 'lat_direction': 'N', 'lond': 123.27369898666667, 'longitude': '12316.4219392', 'latd': 44.56621952, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '195827.00', 'gps_qual': '2', 'latitude': '4433.9740254', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '56.006', 'easting': 2279712.367821719, 'geo_sep': '', 'northing': 103743.95282778982, 'lat_direction': 'N', 'lond': 123.27370981833333, 'longitude': '12316.4225891', 'latd': 44.56623375666667, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '07', 'horizontal_dil': '1.8', 'altitude_units': 'M'}
1{'timestamp': '195822.00', 'gps_qual': '2', 'latitude': '4433.9731282', 'age_gps_data': '0.70', 'lon_direction': 'W', 'antenna_altitude': '53.946', 'easting': 2279713.199940741, 'geo_sep': '', 'northing': 103742.26168879494, 'lat_direction': 'N', 'lond': 123.27369861833333, 'longitude': '12316.4219171', 'latd': 44.566218803333335, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '195822.00', 'gps_qual': '2', 'latitude': '4433.9731282', 'age_gps_data': '0.70', 'lon_direction': 'W', 'antenna_altitude': '53.946', 'easting': 2279713.199940741, 'geo_sep': '', 'northing': 103742.26168879494, 'lat_direction': 'N', 'lond': 123.27369861833333, 'longitude': '12316.4219171', 'latd': 44.566218803333335, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '08', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '195828.00', 'gps_qual': '2', 'latitude': '4433.9740124', 'age_gps_data': '0.35', 'lon_direction': 'W', 'antenna_altitude': '56.051', 'easting': 2279712.382343796, 'geo_sep': '', 'northing': 103743.92823932879, 'lat_direction': 'N', 'lond': 123.273709625, 'longitude': '12316.4225775', 'latd': 44.56623354, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '07', 'horizontal_dil': '1.8', 'altitude_units': 'M'}
3{'timestamp': '195828.00', 'gps_qual': '2', 'latitude': '4433.9721726', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '54.244', 'easting': 2279714.1786570875, 'geo_sep': '', 'northing': 103740.45729669463, 'lat_direction': 'N', 'lond': 123.273685525, 'longitude': '12316.4211315', 'latd': 44.566202876666665, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
1{'timestamp': '195823.00', 'gps_qual': '2', 'latitude': '4433.9730939', 'age_gps_data': '0.29', 'lon_direction': 'W', 'antenna_altitude': '53.750', 'easting': 2279713.180294826, 'geo_sep': '', 'northing': 103742.19880380668, 'lat_direction': 'N', 'lond': 123.27369883833333, 'longitude': '12316.4219303', 'latd': 44.56621823166667, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
3{'timestamp': '195829.00', 'gps_qual': '2', 'latitude': '4433.9721946', 'age_gps_data': '1.73', 'lon_direction': 'W', 'antenna_altitude': '54.248', 'easting': 2279714.1571651855, 'geo_sep': '', 'northing': 103740.4988020137, 'lat_direction': 'N', 'lond': 123.27368581333333, 'longitude': '12316.4211488', 'latd': 44.566203243333334, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
2{'timestamp': '195829.00', 'gps_qual': '2', 'latitude': '4433.9721946', 'age_gps_data': '1.73', 'lon_direction': 'W', 'antenna_altitude': '54.248', 'easting': 2279714.1571651855, 'geo_sep': '', 'northing': 103740.4988020137, 'lat_direction': 'N', 'lond': 123.27368581333333, 'longitude': '12316.4211488', 'latd': 44.566203243333334, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
1{'timestamp': '195824.00', 'gps_qual': '2', 'latitude': '4433.9730632', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '53.602', 'easting': 2279713.171859858, 'geo_sep': '', 'northing': 103742.14220476896, 'lat_direction': 'N', 'lond': 123.27369892, 'longitude': '12316.4219352', 'latd': 44.56621772, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '07', 'horizontal_dil': '1.0', 'altitude_units': 'M'}
