2{'timestamp': '185853.00', 'gps_qual': '4', 'latitude': '4433.8951761', 'age_gps_data': '0.47', 'lon_direction': 'W', 'antenna_altitude': '47.376', 'easting': 2279951.2649238054, 'geo_sep': '', 'northing': 103589.64047422726, 'lat_direction': 'N', 'lond': 123.27063754333334, 'longitude': '12316.2382526', 'latd': 44.564919601666666, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190138.00', 'gps_qual': '4', 'latitude': '4433.8949885', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '47.345', 'easting': 2279952.182013382, 'geo_sep': '', 'northing': 103589.26137897838, 'lat_direction': 'N', 'lond': 123.27062584166667, 'longitude': '12316.2375505', 'latd': 44.564916475, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190142.00', 'gps_qual': '4', 'latitude': '4433.8951722', 'age_gps_data': '0.51', 'lon_direction': 'W', 'antenna_altitude': '47.346', 'easting': 2279951.2531645284, 'geo_sep': '', 'northing': 103589.63365075737, 'lat_direction': 'N', 'lond': 123.27063768833334, 'longitude': '12316.2382613', 'latd': 44.564919536666665, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190142.00', 'gps_qual': '4', 'latitude': '4433.8951722', 'age_gps_data': '0.51', 'lon_direction': 'W', 'antenna_altitude': '47.346', 'easting': 2279951.2531645284, 'geo_sep': '', 'northing': 103589.63365075737, 'lat_direction': 'N', 'lond': 123.27063768833334, 'longitude': '12316.2382613', 'latd': 44.564919536666665, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190139.00', 'gps_qual': '4', 'latitude': '4433.8949866', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.344', 'easting': 2279952.180304923, 'geo_sep': '', 'northing': 103589.25791679509, 'lat_direction': 'N', 'lond': 123.27062586166667, 'longitude': '12316.2375517', 'latd': 44.56491644333333, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190143.00', 'gps_qual': '4', 'latitude': '4433.8951715', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '47.352', 'easting': 2279951.2512676357, 'geo_sep': '', 'northing': 103589.63241870143, 'lat_direction': 'N', 'lond': 123.27063771166667, 'longitude': '12316.2382627', 'latd': 44.564919525, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190143.00', 'gps_qual': '4', 'latitude': '4433.8951715', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '47.352', 'easting': 2279951.2512676357, 'geo_sep': '', 'northing': 103589.63241870143, 'lat_direction': 'N', 'lond': 123.27063771166667, 'longitude': '12316.2382627', 'latd': 44.564919525, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190140.00', 'gps_qual': '4', 'latitude': '4433.8949869', 'age_gps_data': '0.41', 'lon_direction': 'W', 'antenna_altitude': '47.346', 'easting': 2279952.179662385, 'geo_sep': '', 'northing': 103589.25849475432, 'lat_direction': 'N', 'lond': 123.27062587, 'longitude': '12316.2375522', 'latd': 44.564916448333335, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '190144.00', 'gps_qual': '4', 'latitude': '4433.8951723', 'age_gps_data': '0.45', 'lon_direction': 'W', 'antenna_altitude': '47.360', 'easting': 2279951.251186117, 'geo_sep': '', 'northing': 103589.63390393835, 'lat_direction': 'N', 'lond': 123.27063771333333, 'longitude': '12316.2382628', 'latd': 44.564919538333335, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '190144.00', 'gps_qual': '4', 'latitude': '4433.8951723', 'age_gps_data': '0.45', 'lon_direction': 'W', 'antenna_altitude': '47.360', 'easting': 2279951.251186117, 'geo_sep': '', 'northing': 103589.63390393835, 'lat_direction': 'N', 'lond': 123.27063771333333, 'longitude': '12316.2382628', 'latd': 44.564919538333335, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190141.00', 'gps_qual': '4', 'latitude': '4433.8949878', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.339', 'easting': 2279952.1789256283, 'geo_sep': '', 'northing': 103589.26018777583, 'lat_direction': 'N', 'lond': 123.27062588, 'longitude': '12316.2375528', 'latd': 44.56491646333333, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190145.00', 'gps_qual': '4', 'latitude': '4433.8950845', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.364', 'easting': 2279951.717587827, 'geo_sep': '', 'northing': 103589.45520505216, 'lat_direction': 'N', 'lond': 123.27063176833333, 'longitude': '12316.2379061', 'latd': 44.564918075, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '190145.00', 'gps_qual': '4', 'latitude': '4433.8951743', 'age_gps_data': '0.23', 'lon_direction': 'W', 'antenna_altitude': '47.356', 'easting': 2279951.2530332417, 'geo_sep': '', 'northing': 103589.63754666969, 'lat_direction': 'N', 'lond': 123.27063769166666, 'longitude': '12316.2382615', 'latd': 44.564919571666664, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190142.00', 'gps_qual': '4', 'latitude': '4433.8949928', 'age_gps_data': '0.40', 'lon_direction': 'W', 'antenna_altitude': '47.349', 'easting': 2279952.1871821755, 'geo_sep': '', 'northing': 103589.26916977111, 'lat_direction': 'N', 'lond': 123.27062578, 'longitude': '12316.2375468', 'latd': 44.564916546666666, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190146.00', 'gps_qual': '4', 'latitude': '4433.8951715', 'age_gps_data': '0.64', 'lon_direction': 'W', 'antenna_altitude': '47.351', 'easting': 2279951.251929221, 'geo_sep': '', 'northing': 103589.63239600416, 'lat_direction': 'N', 'lond': 123.27063770333334, 'longitude': '12316.2382622', 'latd': 44.564919525, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190146.00', 'gps_qual': '4', 'latitude': '4433.8951715', 'age_gps_data': '0.64', 'lon_direction': 'W', 'antenna_altitude': '47.351', 'easting': 2279951.251929221, 'geo_sep': '', 'northing': 103589.63239600416, 'lat_direction': 'N', 'lond': 123.27063770333334, 'longitude': '12316.2382622', 'latd': 44.564919525, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190143.00', 'gps_qual': '4', 'latitude': '4433.8949924', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.355', 'easting': 2279952.186627506, 'geo_sep': '', 'northing': 103589.26844758075, 'lat_direction': 'N', 'lond': 123.27062578666667, 'longitude': '12316.2375472', 'latd': 44.56491654, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190147.00', 'gps_qual': '4', 'latitude': '4433.8950841', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.367', 'easting': 2279951.7179593816, 'geo_sep': '', 'northing': 103589.45445108414, 'lat_direction': 'N', 'lond': 123.27063176333333, 'longitude': '12316.2379058', 'latd': 44.564918068333334, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '190147.00', 'gps_qual': '4', 'latitude': '4433.8951707', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '47.350', 'easting': 2279951.2509522, 'geo_sep': '', 'northing': 103589.63094708044, 'lat_direction': 'N', 'lond': 123.270637715, 'longitude': '12316.2382629', 'latd': 44.564919511666666, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190144.00', 'gps_qual': '4', 'latitude': '4433.8949918', 'age_gps_data': '0.39', 'lon_direction': 'W', 'antenna_altitude': '47.349', 'easting': 2279952.184869279, 'geo_sep': '', 'northing': 103589.26739606913, 'lat_direction': 'N', 'lond': 123.27062580833334, 'longitude': '12316.2375485', 'latd': 44.56491653, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190148.00', 'gps_qual': '4', 'latitude': '4433.8950845', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '47.366', 'easting': 2279951.718381732, 'geo_sep': '', 'northing': 103589.45517781563, 'lat_direction': 'N', 'lond': 123.27063175833334, 'longitude': '12316.2379055', 'latd': 44.564918075, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '190148.00', 'gps_qual': '4', 'latitude': '4433.8951715', 'age_gps_data': '0.45', 'lon_direction': 'W', 'antenna_altitude': '47.353', 'easting': 2279951.2512676357, 'geo_sep': '', 'northing': 103589.63241870143, 'lat_direction': 'N', 'lond': 123.27063771166667, 'longitude': '12316.2382627', 'latd': 44.564919525, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190145.00', 'gps_qual': '4', 'latitude': '4433.8949945', 'age_gps_data': '0.69', 'lon_direction': 'W', 'antenna_altitude': '47.351', 'easting': 2279952.1850407245, 'geo_sep': '', 'northing': 103589.27239342593, 'lat_direction': 'N', 'lond': 123.27062580833334, 'longitude': '12316.2375485', 'latd': 44.564916575, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190149.00', 'gps_qual': '4', 'latitude': '4433.8951687', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '47.354', 'easting': 2279951.2514867904, 'geo_sep': '', 'northing': 103589.62722263765, 'lat_direction': 'N', 'lond': 123.27063770666666, 'longitude': '12316.2382624', 'latd': 44.56491947833333, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190149.00', 'gps_qual': '4', 'latitude': '4433.8951687', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '47.354', 'easting': 2279951.2514867904, 'geo_sep': '', 'northing': 103589.62722263765, 'lat_direction': 'N', 'lond': 123.27063770666666, 'longitude': '12316.2382624', 'latd': 44.56491947833333, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190146.00', 'gps_qual': '4', 'latitude': '4433.8949924', 'age_gps_data': '0.27', 'lon_direction': 'W', 'antenna_altitude': '47.346', 'easting': 2279952.1850396954, 'geo_sep': '', 'northing': 103589.2685020538, 'lat_direction': 'N', 'lond': 123.27062580666667, 'longitude': '12316.2375484', 'latd': 44.56491654, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190150.00', 'gps_qual': '4', 'latitude': '4433.8950810', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.355', 'easting': 2279951.7171009467, 'geo_sep': '', 'northing': 103589.4487360781, 'lat_direction': 'N', 'lond': 123.27063177166667, 'longitude': '12316.2379063', 'latd': 44.56491801666667, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '190150.00', 'gps_qual': '4', 'latitude': '4433.8951685', 'age_gps_data': '0.41', 'lon_direction': 'W', 'antenna_altitude': '47.350', 'easting': 2279951.2529295837, 'geo_sep': '', 'northing': 103589.62680252828, 'lat_direction': 'N', 'lond': 123.27063768833334, 'longitude': '12316.2382613', 'latd': 44.564919474999996, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190147.00', 'gps_qual': '4', 'latitude': '4433.8949878', 'age_gps_data': '0.58', 'lon_direction': 'W', 'antenna_altitude': '47.333', 'easting': 2279952.1797195333, 'geo_sep': '', 'northing': 103589.2601605393, 'lat_direction': 'N', 'lond': 123.27062587, 'longitude': '12316.2375522', 'latd': 44.56491646333333, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '190151.00', 'gps_qual': '4', 'latitude': '4433.8950823', 'age_gps_data': '0.51', 'lon_direction': 'W', 'antenna_altitude': '47.353', 'easting': 2279951.7167865424, 'geo_sep': '', 'northing': 103589.45115583017, 'lat_direction': 'N', 'lond': 123.27063177666666, 'longitude': '12316.2379066', 'latd': 44.56491803833333, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '190151.00', 'gps_qual': '4', 'latitude': '4433.8951700', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.352', 'easting': 2279951.2513047038, 'geo_sep': '', 'northing': 103589.62963785231, 'lat_direction': 'N', 'lond': 123.27063771, 'longitude': '12316.2382626', 'latd': 44.5649195, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190148.00', 'gps_qual': '4', 'latitude': '4433.8949899', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.334', 'easting': 2279952.1785297063, 'geo_sep': '', 'northing': 103589.26409276575, 'lat_direction': 'N', 'lond': 123.27062588666666, 'longitude': '12316.2375532', 'latd': 44.56491649833333, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '190152.00', 'gps_qual': '4', 'latitude': '4433.8951723', 'age_gps_data': '0.50', 'lon_direction': 'W', 'antenna_altitude': '47.366', 'easting': 2279951.2562141847, 'geo_sep': '', 'northing': 103589.63373143878, 'lat_direction': 'N', 'lond': 123.27063765, 'longitude': '12316.2382590', 'latd': 44.564919538333335, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190152.00', 'gps_qual': '4', 'latitude': '4433.8951723', 'age_gps_data': '0.50', 'lon_direction': 'W', 'antenna_altitude': '47.366', 'easting': 2279951.2562141847, 'geo_sep': '', 'northing': 103589.63373143878, 'lat_direction': 'N', 'lond': 123.27063765, 'longitude': '12316.2382590', 'latd': 44.564919538333335, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190149.00', 'gps_qual': '4', 'latitude': '4433.8949878', 'age_gps_data': '0.46', 'lon_direction': 'W', 'antenna_altitude': '47.334', 'easting': 2279952.175617688, 'geo_sep': '', 'northing': 103589.26030126214, 'lat_direction': 'N', 'lond': 123.27062592166666, 'longitude': '12316.2375553', 'latd': 44.56491646333333, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '190153.00', 'gps_qual': '4', 'latitude': '4433.8950841', 'age_gps_data': '0.50', 'lon_direction': 'W', 'antenna_altitude': '47.356', 'easting': 2279951.71743011, 'geo_sep': '', 'northing': 103589.45446924306, 'lat_direction': 'N', 'lond': 123.27063177, 'longitude': '12316.2379062', 'latd': 44.564918068333334, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190153.00', 'gps_qual': '4', 'latitude': '4433.8951727', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.364', 'easting': 2279951.25584263, 'geo_sep': '', 'northing': 103589.6344854068, 'lat_direction': 'N', 'lond': 123.270637655, 'longitude': '12316.2382593', 'latd': 44.564919545, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190150.00', 'gps_qual': '4', 'latitude': '4433.8949863', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.327', 'easting': 2279952.1761840284, 'geo_sep': '', 'northing': 103589.25750225689, 'lat_direction': 'N', 'lond': 123.27062591333333, 'longitude': '12316.2375548', 'latd': 44.564916438333334, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '190154.00', 'gps_qual': '4', 'latitude': '4433.8950827', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.351', 'easting': 2279951.7185320714, 'geo_sep': '', 'northing': 103589.45183716528, 'lat_direction': 'N', 'lond': 123.270631755, 'longitude': '12316.2379053', 'latd': 44.564918045, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190154.00', 'gps_qual': '4', 'latitude': '4433.8951735', 'age_gps_data': '0.58', 'lon_direction': 'W', 'antenna_altitude': '47.363', 'easting': 2279951.2586721005, 'geo_sep': '', 'northing': 103589.63587077614, 'lat_direction': 'N', 'lond': 123.27063762, 'longitude': '12316.2382572', 'latd': 44.56491955833334, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190151.00', 'gps_qual': '4', 'latitude': '4433.8949866', 'age_gps_data': '0.41', 'lon_direction': 'W', 'antenna_altitude': '47.326', 'easting': 2279952.175806127, 'geo_sep': '', 'northing': 103589.25807113573, 'lat_direction': 'N', 'lond': 123.27062591833334, 'longitude': '12316.2375551', 'latd': 44.56491644333333, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '190155.00', 'gps_qual': '4', 'latitude': '4433.8950818', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.352', 'easting': 2279951.713711488, 'geo_sep': '', 'northing': 103589.45033480041, 'lat_direction': 'N', 'lond': 123.270631815, 'longitude': '12316.2379089', 'latd': 44.56491803, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190155.00', 'gps_qual': '4', 'latitude': '4433.8951677', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.352', 'easting': 2279951.2494385284, 'geo_sep': '', 'northing': 103589.62543985806, 'lat_direction': 'N', 'lond': 123.27063773166667, 'longitude': '12316.2382639', 'latd': 44.56491946166667, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190152.00', 'gps_qual': '4', 'latitude': '4433.8949872', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.329', 'easting': 2279952.174124096, 'geo_sep': '', 'northing': 103589.25924067292, 'lat_direction': 'N', 'lond': 123.27062594, 'longitude': '12316.2375564', 'latd': 44.56491645333333, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '190156.00', 'gps_qual': '4', 'latitude': '4433.8950809', 'age_gps_data': '0.45', 'lon_direction': 'W', 'antenna_altitude': '47.354', 'easting': 2279951.715903737, 'geo_sep': '', 'northing': 103589.44859184604, 'lat_direction': 'N', 'lond': 123.27063178666667, 'longitude': '12316.2379072', 'latd': 44.564918015, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190156.00', 'gps_qual': '4', 'latitude': '4433.8951700', 'age_gps_data': '0.48', 'lon_direction': 'W', 'antenna_altitude': '47.361', 'easting': 2279951.2543480103, 'geo_sep': '', 'northing': 103589.62953344453, 'lat_direction': 'N', 'lond': 123.27063767166666, 'longitude': '12316.2382603', 'latd': 44.5649195, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190153.00', 'gps_qual': '4', 'latitude': '4433.8949866', 'age_gps_data': '0.42', 'lon_direction': 'W', 'antenna_altitude': '47.327', 'easting': 2279952.1724981866, 'geo_sep': '', 'northing': 103589.25818462204, 'lat_direction': 'N', 'lond': 123.27062596, 'longitude': '12316.2375576', 'latd': 44.56491644333333, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '190157.00', 'gps_qual': '4', 'latitude': '4433.8950843', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.358', 'easting': 2279951.7166489023, 'geo_sep': '', 'northing': 103589.45486665331, 'lat_direction': 'N', 'lond': 123.27063178, 'longitude': '12316.2379068', 'latd': 44.56491807166667, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190157.00', 'gps_qual': '4', 'latitude': '4433.8951705', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.361', 'easting': 2279951.255305982, 'geo_sep': '', 'northing': 103589.63042710349, 'lat_direction': 'N', 'lond': 123.27063766, 'longitude': '12316.2382596', 'latd': 44.56491950833333, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190154.00', 'gps_qual': '4', 'latitude': '4433.8949858', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.321', 'easting': 2279952.173638244, 'geo_sep': '', 'northing': 103589.25666306913, 'lat_direction': 'N', 'lond': 123.270625945, 'longitude': '12316.2375567', 'latd': 44.56491643, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '190158.00', 'gps_qual': '4', 'latitude': '4433.8951707', 'age_gps_data': '0.43', 'lon_direction': 'W', 'antenna_altitude': '47.357', 'easting': 2279951.2528046467, 'geo_sep': '', 'northing': 103589.63088352792, 'lat_direction': 'N', 'lond': 123.27063769166666, 'longitude': '12316.2382615', 'latd': 44.564919511666666, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190158.00', 'gps_qual': '4', 'latitude': '4433.8951707', 'age_gps_data': '0.43', 'lon_direction': 'W', 'antenna_altitude': '47.357', 'easting': 2279951.2528046467, 'geo_sep': '', 'northing': 103589.63088352792, 'lat_direction': 'N', 'lond': 123.27063769166666, 'longitude': '12316.2382615', 'latd': 44.564919511666666, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190155.00', 'gps_qual': '4', 'latitude': '4433.8949866', 'age_gps_data': '0.45', 'lon_direction': 'W', 'antenna_altitude': '47.324', 'easting': 2279952.1727628205, 'geo_sep': '', 'northing': 103589.25817554258, 'lat_direction': 'N', 'lond': 123.27062595666666, 'longitude': '12316.2375574', 'latd': 44.56491644333333, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '190159.00', 'gps_qual': '4', 'latitude': '4433.8950834', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.354', 'easting': 2279951.7157978485, 'geo_sep': '', 'northing': 103589.45322810579, 'lat_direction': 'N', 'lond': 123.27063179, 'longitude': '12316.2379074', 'latd': 44.56491805666667, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190159.00', 'gps_qual': '4', 'latitude': '4433.8951719', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '47.365', 'easting': 2279951.255791831, 'geo_sep': '', 'northing': 103589.63300470822, 'lat_direction': 'N', 'lond': 123.270637655, 'longitude': '12316.2382593', 'latd': 44.56491953166667, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190156.00', 'gps_qual': '4', 'latitude': '4433.8949847', 'age_gps_data': '0.70', 'lon_direction': 'W', 'antenna_altitude': '47.325', 'easting': 2279952.172906808, 'geo_sep': '', 'northing': 103589.25464980584, 'lat_direction': 'N', 'lond': 123.27062595333334, 'longitude': '12316.2375572', 'latd': 44.564916411666665, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '190200.00', 'gps_qual': '4', 'latitude': '4433.8951728', 'age_gps_data': '0.53', 'lon_direction': 'W', 'antenna_altitude': '47.372', 'easting': 2279951.257039839, 'geo_sep': '', 'northing': 103589.63462963793, 'lat_direction': 'N', 'lond': 123.27063764, 'longitude': '12316.2382584', 'latd': 44.564919546666665, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
